timestamp,laplacian_variance,blur_bool,entropy,brightness,contrast,brightness_contrast_ratio,disparity_mean,disparity_var,disparity_std,disparity_min,disparity_max,w_x,d_wx,w_y,d_wy,w_z,d_wz,w,d_w,a_x,d_ax,a_y,d_ay,a_z,d_az,a,d_a,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,d_vx,v_y,d_vy,v_z,d_vz,v,d_v,success
1413394890205760000.00,133.5395738,FALSE,7.4515104,107.0053081,86.4844216,1.237278415,5.271695617,134.5755783,11.60067146,0,111,0.073303829,0.025132742,1.011592834,0.66113072,0.221307749,0.013962634,1.038109162,0.661755573,9.340834125,1.02969825,-0.114410917,0.040861042,-3.375122042,0.351404959,9.932558623,1.088776174,-1.421978,-0.039127,1.985696,0.48362,0.010836,-0.874795,0.027346,-0.401537,0.139624,-0.124138,0.003807,0.020251,0.008677,0.420775841,0.13994515,1
1413394890255760000.00,135.6879792,FALSE,7.43709,107.1669132,87.45112795,1.225449182,5.186126233,127.4273444,11.28837209,0,111,0.096342175,0.023038346,1.104444351,0.092851517,0.374198592,0.152890843,1.170087059,0.180354594,9.357178542,0.016344417,-0.236994042,0.122583125,-2.803067458,0.572054584,9.770882438,0.585269348,-1.444573,-0.045032,1.98504,0.504399,0.005562,-0.862822,0.033374,-0.504361,0.102824,-0.107718,0.01642,-0.027218,0.047469,0.516453294,0.114436434,1
1413394890305760000.00,144.0016255,FALSE,7.418523,107.0875443,88.43044855,1.210980449,5.425458673,136.1694333,11.66916592,0,111,0.159174028,0.062831853,1.19869213,0.094247779,0.360235958,0.013962634,1.261732594,0.114129053,8.221241583,1.135936959,0.14709975,0.384093792,-2.181979625,0.621087833,8.507143268,1.350418791,-1.472043,-0.050058,1.981965,0.52822,0.001253,-0.848256,0.03835,-0.59593,0.091569,-0.092537,0.015181,-0.087101,0.059883,0.609329341,0.110459577,1
1413394890355760000.00,144.1625111,FALSE,7.3823094,106.4257702,89.44802268,1.189805733,5.336121385,122.5433741,11.06993108,0,111,0.080983277,0.078190751,1.328544627,0.129852497,0.328121899,0.032114059,1.370858526,0.154941206,8.964912542,0.743670959,0.04903325,0.0980665,-3.889971167,1.707991542,9.772611566,1.865448643,-1.503423,-0.054055,1.9773,0.554058,-0.002908,-0.831361,0.043434,-0.652422,0.056492,-0.062982,0.029555,-0.091454,0.004353,0.661804376,0.063904559,1
1413394890405760000.00,153.863256,FALSE,7.326151,104.9578014,90.28623568,1.162500581,5.618682645,130.8847623,11.44048785,0,111,0.087964594,0.006981317,1.192408945,0.136135682,0.205948852,0.122173047,1.213256688,0.183051676,9.177389958,0.212477416,-0.653776667,0.702809917,-2.116601958,1.773369209,9.440969983,1.919355825,-1.535681,-0.05678,1.971147,0.579137,-0.0068,-0.813776,0.048502,-0.652005,0.000417,-0.035674,0.027308,-0.132418,0.040964,0.666271477,0.049233627,1
1413394890455760000.00,159.9704688,FALSE,7.2951393,102.3842531,89.96406776,1.138057178,5.537799722,115.1317133,10.7299447,0,111,0.161268423,0.073303829,1.209164106,0.016755161,0.087964594,0.117984258,1.223038474,0.139908799,10.71376513,1.536375172,-0.122583125,0.531193542,-4.323098208,2.20649625,11.5537426,2.740664326,-1.56815,-0.057833,1.963688,0.602482,-0.008055,-0.796456,0.051336,-0.644397,0.007608,-0.008775,0.026899,-0.159438,0.02702,0.663886263,0.038878249,1
1413394890505760000.00,158.2160783,FALSE,7.2814226,100.5448194,90.00962279,1.117045225,6.093995006,131.1376519,11.45153491,0,111,0.025132741,0.136135682,1.127482697,0.081681409,0.127758101,0.039793507,1.13497622,0.163671316,8.850501625,1.863263505,1.32389775,1.446480875,-3.064578125,1.258520083,9.459160816,2.673561409,-1.598698,-0.056977,1.955329,0.625477,-0.008382,-0.778373,0.053566,-0.581789,0.062608,0.043809,0.052584,-0.182606,0.023168,0.611344927,0.084979968,1
1413394890555760000.00,163.0989455,FALSE,7.28131,98.63943096,89.21212016,1.105672982,6.077009572,130.7605257,11.43505687,0,111,-0.020943951,0.046076692,0.961327352,0.166155345,-0.138928208,0.266686309,0.971540001,0.317572429,7.99241975,0.858081875,-1.985846625,3.309744375,-3.440499708,0.375921583,8.925211399,3.439771703,-1.62593,-0.053561,1.947091,0.64538,-0.007671,-0.762053,0.052199,-0.500335,0.081454,0.093213,0.049404,-0.151992,0.030614,0.531154727,0.100063611,1
1413394890605760000.00,180.2971395,FALSE,7.2516093,97.92746011,89.47787127,1.094432162,6.034624335,126.8293199,11.26185242,0,111,0.103323492,0.124267443,0.725358837,0.235968515,-0.132645023,0.006283185,0.744591088,0.26676397,12.21745146,4.22503171,0.678293292,2.664139917,-4.184170667,0.743670959,12.93187868,5.049909003,-1.648729,-0.048921,1.938469,0.659852,-0.004943,-0.749644,0.051149,-0.409122,0.091213,0.105438,0.012225,-0.161256,0.009264,0.452218399,0.092493695,1
1413394890655760000.00,229.8598123,FALSE,7.2052264,99.40690381,90.91650804,1.093386734,5.833487263,127.111181,11.27435945,0,109.5625,-0.060039326,0.163362818,0.518711854,0.206646983,-0.198269403,0.06562438,0.558549429,0.271471813,11.58001921,0.63743225,0.286027292,0.392266,-2.6477955,1.536375167,11.88231785,1.708988339,-1.666216,-0.042037,1.930624,0.670952,0.000484,-0.740065,0.046187,-0.296473,0.112649,0.163598,0.05816,-0.150803,0.010453,0.370677879,0.127207107,1
1413394890705760000.00,287.8793707,FALSE,7.18432,100.1280668,91.35069912,1.096084297,5.64758751,124.5105218,11.15842828,0,109.625,0.026529005,0.086568331,0.307177948,0.211533906,-0.087964594,0.110304809,0.320624156,0.253786958,10.58300979,0.99700942,-1.495514125,1.781541417,-3.489532958,0.841737458,11.24337578,2.208266187,-1.677894,-0.033342,1.923605,0.679138,0.003762,-0.73276,0.042708,-0.171577,0.124896,0.190731,0.027133,-0.147245,0.003558,0.295800729,0.127858789,1
1413394890755760000.00,203.5746813,FALSE,7.1988106,100.4518589,91.30274163,1.100206381,5.495066974,118.3974972,10.8810614,0,111,0.011868239,0.014660766,-0.205948852,0.5131268,-0.2708751,0.182910506,0.340483633,0.544949818,7.861664417,2.721345373,0.318716125,1.81423025,-3.244366708,0.24516625,8.510773332,3.279825991,-1.68328,-0.023567,1.916654,0.679645,0.008477,-0.732462,0.038895,-0.036352,0.135225,0.206115,0.015384,-0.149672,0.002427,0.257306371,0.136118913,1
1413394890805760000.00,175.2164303,FALSE,7.2559476,97.72211325,89.19611562,1.095587096,5.816970544,125.4163423,11.1989438,0,111,0.007679449,0.00418879,-0.81681409,0.610865238,0.000698132,0.271573232,0.816850488,0.668525172,8.907707083,1.046042666,0.040861042,0.277855083,-2.901133958,0.34323275,9.368323935,1.135437108,-1.68224,-0.012403,1.908371,0.668687,0.013749,-0.742683,0.033232,0.081249,0.117601,0.230651,0.024536,-0.178943,0.029271,0.303021255,0.123647895,1
1413394890855760000.00,154.9435782,FALSE,7.2669687,98.35076463,89.44342265,1.099586327,5.872496433,129.6049757,11.38441811,0,111,-0.035604717,0.043284166,-1.142841594,0.326027504,-0.06981317,0.070511302,1.145525418,0.336361853,7.788114542,1.119592541,0.416782625,0.375921583,-3.18716125,0.286027292,8.425344664,1.215160938,-1.675852,-0.000602,1.899427,0.649516,0.016095,-0.759519,0.03206,0.178587,0.097338,0.246182,0.015531,-0.175799,0.003144,0.351289314,0.098619384,1
1413394890905760000.00,145.9932178,FALSE,7.255139,100.7577155,90.57199853,1.11245989,5.501550553,118.5438599,10.8877849,0,110.4375,0.000698132,0.036302849,-1.434660645,0.291819051,0.163362818,0.233175988,1.443931807,0.375296279,9.684066875,1.895952333,-0.236994042,0.653776667,-2.713173167,0.473988083,10.05975278,2.060758084,-1.665305,0.011661,1.890622,0.625216,0.018534,-0.779659,0.030507,0.243206,0.064619,0.251207,0.005025,-0.189685,0.013886,0.397787022,0.066284891,1
1413394890955760000.00,148.1318828,FALSE,7.258726,104.4083001,92.07164211,1.133989768,5.232265867,125.78729,11.2154933,0,105.25,-0.04118977,0.041887902,-1.257335193,0.177325452,-0.104021623,0.267384441,1.262303008,0.32356352,7.493915042,2.190151833,0.024516625,0.261510667,-2.231012875,0.482160292,7.819001354,2.257793487,-1.652132,0.024147,1.882476,0.597609,0.020953,-0.801051,0.027882,0.280283,0.037077,0.251522,0.000315,-0.146305,0.04338,0.40401365,0.057066869,1
1413394891005760000.00,144.7205915,FALSE,7.312166,105.8378712,91.58265593,1.155654094,4.675673724,117.0252712,10.81782192,0,111,-0.068416907,0.027227137,-1.312487597,0.055152404,-0.058643063,0.04537856,1.315577278,0.07643506,9.193734375,1.699819333,-0.040861042,0.065377667,-3.4323275,1.201314625,9.813627945,2.082502541,-1.638096,0.036683,1.874582,0.568553,0.023213,-0.821958,0.025145,0.277613,0.00267,0.254774,0.003252,-0.130838,0.015467,0.398870093,0.016029114,1
1413394891055760000.00,138.0131873,FALSE,7.343398,107.2527621,90.990612,1.178723384,4.724509122,120.4993724,10.97722062,0,110.5,0.010471976,0.078888883,-1.154011701,0.158475896,0.099134702,0.157777765,1.158309267,0.237132639,11.44926388,2.255529505,0.310543917,0.351404959,-3.693838167,0.261510667,12.03438911,2.297669824,-1.624982,0.049017,1.867623,0.542618,0.024196,-0.839305,0.024048,0.242108,0.035505,0.241184,0.01359,-0.132872,0.002034,0.366661934,0.038071384,1
1413394891105760000.00,143.038552,FALSE,7.3874617,106.4334802,89.36839206,1.190952167,4.713621662,127.3430421,11.28463744,0,111,-0.046076692,0.056548668,-0.934798347,0.219213354,-0.023038346,0.122173048,0.936216736,0.257251822,8.539957708,2.909306172,-0.367749375,0.678293292,-2.369940417,1.32389775,8.870328902,3.267544865,-1.614695,0.061243,1.862252,0.520942,0.026262,-0.852938,0.02111,0.172349,0.069759,0.242685,0.001501,-0.098025,0.034847,0.313383292,0.077992849,1
1413394891155760000.00,139.4198826,FALSE,7.381196,107.3810838,89.20582156,1.203745248,4.642218147,125.6714879,11.21032952,0,111,-0.010471976,0.035604716,-0.605978316,0.328820031,0.066322512,0.089360858,0.609686852,0.34260133,11.179581,2.639623292,-0.024516625,0.34323275,-3.77556025,1.405619833,11.79993592,3.010180553,-1.608292,0.072947,1.857393,0.503275,0.025992,-0.863491,0.020792,0.080062,0.092287,0.23042,0.012265,-0.081414,0.016611,0.257160533,0.094568736,1
1413394891205760000.00,140.7566018,FALSE,7.3855867,107.5926806,88.87654307,1.210585796,4.799972296,140.2292627,11.84184372,0,111,-0.019547688,0.009075712,-0.566184809,0.039793507,0.114493599,0.048171087,0.577975894,0.063137512,10.05181625,1.12776475,-0.204305208,0.179788583,-3.808249083,0.032688833,10.75097724,1.142473556,-1.607207,0.084091,1.853153,0.489765,0.026692,-0.871228,0.019665,-0.033478,0.11354,0.217893,0.012527,-0.082178,0.000764,0.235268697,0.114231524,1
1413394891255760000.00,156.2153685,FALSE,7.4070253,106.3106494,87.90264571,1.209413534,4.942635091,147.5053326,12.14517734,0,111,-0.052359878,0.03281219,-0.34068827,0.225496539,-0.023038346,0.137531945,0.345457406,0.266158533,11.26947529,1.21765904,-0.253338458,0.04903325,-3.366949833,0.44129925,11.76442114,1.296087507,-1.612215,0.094562,1.849371,0.48037,0.027988,-0.876441,0.017761,-0.162149,0.128671,0.203872,0.014021,-0.068623,0.013555,0.269379299,0.130140511,1
1413394891305760000.00,241.5023659,FALSE,7.3952913,106.2714955,88.06985629,1.206672747,4.85435211,142.4319427,11.93448544,0,111,-0.014660766,0.037699112,-0.088662726,0.252025544,0.037699112,0.060737458,0.097453784,0.261967816,10.69742071,0.57205458,-0.310543917,0.057205459,-3.636632708,0.269682875,11.30293523,0.635017921,-1.623774,0.104246,1.84667,0.476145,0.028095,-0.878748,0.017297,-0.298722,0.136573,0.187372,0.0165,-0.038869,0.029754,0.354758931,0.14074706,1
1413394891355760000.00,198.833363,FALSE,7.3977604,106.1695977,88.12402761,1.204774687,4.62093099,135.7280136,11.65023663,0,111,-0.004886922,0.009773844,0.318348056,0.407010782,-0.042586034,0.080285146,0.32122101,0.414968685,11.60453583,0.90711512,0.367749375,0.678293292,-2.933822792,0.702809916,11.9752999,1.332997153,-1.64228,0.113077,1.84555,0.477306,0.029852,-0.878097,0.015305,-0.438172,0.13945,0.165423,0.021949,-0.002097,0.036772,0.468362966,0.145877487,1
1413394891405760000.00,140.8400376,FALSE,7.4042807,105.7366024,88.15480397,1.199442318,4.608306668,135.7001061,11.64903885,0,111,-0.04118977,0.036302848,0.529881961,0.211533905,0.040491639,0.083077673,0.533020696,0.23014428,10.57483758,1.02969825,-0.980665,1.348414375,-5.034080333,2.100257541,11.75290851,2.699922508,-1.667803,0.121032,1.846913,0.488981,0.03246,-0.871607,0.012276,-0.566104,0.127932,0.150515,0.014908,0.028797,0.030894,0.586479131,0.132451064,1
1413394891455760000.00,125.4258523,FALSE,7.411722,105.0499529,88.19615727,1.191094444,4.664198942,125.0251478,11.18146447,0,111,0.039095375,0.080285145,0.931307689,0.401425728,0,0.040491639,0.93212792,0.411373179,9.80665,0.76818758,0.0980665,1.0787315,-2.852100708,2.181979625,10.21344603,2.552412367,-1.699104,0.127603,1.849557,0.503896,0.03233,-0.863078,0.012457,-0.682025,0.115921,0.113561,0.036954,0.083717,0.05492,0.696464455,0.133489635,1
1413394891505760000.00,127.224925,FALSE,7.3839917,103.8233516,88.78637817,1.169361266,4.4359001,114.5944319,10.70487888,0,107.3125,-0.034906585,0.07400196,0.839852436,0.091455253,0.020943951,0.020943951,0.840838411,0.11949478,11.61270804,1.80605804,0.032688833,0.065377667,-4.331270417,1.479169709,12.39419057,2.335393524,-1.735131,0.133138,1.852582,0.520484,0.033838,-0.853128,0.011635,-0.758494,0.076469,0.100887,0.012674,0.064547,0.01917,0.767891692,0.079847524,1
1413394891555760000.00,128.3879482,FALSE,7.3387957,103.6851064,90.24571539,1.14891999,4.331098667,110.0988849,10.49280158,0,110.125,0.013264502,0.048171087,0.770737398,0.069115038,0.085172067,0.064228116,0.775542626,0.10593674,9.3163175,2.29639054,-0.498504708,0.531193541,-3.415983083,0.915287334,9.935351988,2.528502916,-1.774668,0.137556,1.856141,0.537325,0.03336,-0.842634,0.012178,-0.820467,0.061973,0.076123,0.024764,0.065178,0.000631,0.826564565,0.066740592,1
1413394891605760000.00,138.0093798,FALSE,7.3012733,102.5917138,90.54677343,1.133024512,4.144064439,107.0499593,10.34649503,0,109.25,0.027227136,0.013962634,0.4845034,0.286233998,0.057944931,0.027227136,0.488715128,0.287864853,8.638024208,0.678293292,-0.612915625,0.114410917,-2.852100708,0.563882375,9.117324511,0.889457689,-1.817016,0.140658,1.859705,0.551508,0.036111,-0.833334,0.009775,-0.860809,0.040342,0.045824,0.030299,0.047833,0.017345,0.863353907,0.053351245,1
1413394891655760000.00,145.773041,FALSE,7.274973,101.7700022,90.83445454,1.120389865,4.140447176,105.7232115,10.28217932,0,111,-0.009773844,0.03700098,0.378387382,0.106116018,-0.004886922,0.062831853,0.378545137,0.128753732,9.667722458,1.02969825,-0.694637708,0.081722083,-3.538566208,0.6864655,10.31837341,1.240238633,-1.860634,0.142751,1.862958,0.562197,0.037237,-0.826111,0.009649,-0.881717,0.020908,0.034275,0.011549,0.056291,0.008458,0.884176634,0.025338935,1
1413394891705760000.00,139.3879849,FALSE,7.2681456,100.8352892,90.88900253,1.109433335,4.038464961,96.80724327,9.839067195,0,111,-0.012566371,0.002792527,0.409105177,0.030717795,0.031415927,0.036302849,0.410502034,0.047636939,10.08450508,0.416782622,0.858081875,1.552719583,-2.909306167,0.629260041,10.5307934,1.726445498,-1.905102,0.143773,1.866044,0.570183,0.038395,-0.820575,0.00882,-0.896695,0.014978,0.00923,0.025045,0.068234,0.011943,0.899334751,0.031531377,1
1413394891755760000.00,176.9363916,FALSE,7.257658,100.4901928,91.12733603,1.102744766,3.765111785,96.65449734,9.831301915,0,108.0625,0.029321531,0.041887902,0.104719755,0.304385422,0.014660766,0.016755161,0.109731114,0.307710606,7.453054,2.63145108,-1.021526042,1.879607917,-3.849110125,0.939803958,8.450276808,3.367594421,-1.949946,0.143808,1.869307,0.575243,0.038889,-0.817011,0.008826,-0.893432,0.003263,-0.014031,0.023261,0.071877,0.003643,0.896428419,0.023769576,1
1413394891805760000.00,138.5832114,FALSE,7.2777767,100.1183428,90.7571457,1.103145565,3.951275591,95.77313483,9.786374959,0,111,0.020245819,0.009075712,0.385368699,0.280648944,0.060039326,0.04537856,0.390542761,0.284438767,10.36236017,2.90930617,1.22583125,2.247357292,-3.097266958,0.751843167,10.88458695,3.752325324,-1.994436,0.142314,1.874359,0.578308,0.039915,-0.814789,0.009406,-0.888418,0.005014,-0.040859,0.026828,0.143689,0.071812,0.900889854,0.076823467,1
1413394891855760000.00,133.9138105,FALSE,7.262762,101.0755042,91.58750984,1.10359485,4.107585501,97.30188687,9.86417188,0,111,-0.039793507,0.060039326,0.55012778,0.164759081,-0.040491639,0.100530965,0.553049428,0.202130528,9.226423208,1.135936962,-0.588399,1.81423025,-3.317916583,0.220649625,9.822508287,2.151852792,-2.039005,0.139868,1.883871,0.58618,0.04117,-0.809094,0.008357,-0.870761,0.017657,-0.055686,0.014827,0.234008,0.090319,0.903374448,0.09321551,1
1413394891905760000.00,133.3485783,FALSE,7.2813354,100.5314384,90.94150017,1.105451727,4.253458313,96.45301386,9.821049529,0,111,0.048171087,0.087964594,0.729547627,0.179419847,0.085870199,0.126361838,0.736161589,0.236424545,9.872027667,0.645604459,-0.130755333,0.457643667,-3.67749375,0.359577167,10.53555824,0.869217224,-2.082833,0.135702,1.896918,0.597195,0.042601,-0.800929,0.00804,-0.863864,0.006897,-0.099284,0.043598,0.320837,0.086829,0.92685204,0.097404463,1
1413394891955760000.00,137.965991,FALSE,7.2802353,100.0272163,90.63362937,1.103643504,4.325063892,102.999938,10.14888851,0,111,-0.034906585,0.083077672,0.441917367,0.28763026,0.06562438,0.020245819,0.448124969,0.30007159,10.41956563,0.547537963,0.907115125,1.037870458,-3.8245935,0.14709975,11.1363244,1.182628955,-2.125529,0.130108,1.913108,0.609122,0.04341,-0.791845,0.008497,-0.830679,0.033185,-0.120379,0.021095,0.319001,0.001836,0.897931146,0.039365139,1
1413394892005760000.00,142.4211778,FALSE,7.2670746,100.995825,91.35149356,1.105573878,4.283869577,107.1138895,10.34958402,0,111,0.041887902,0.076794487,0.420973416,0.020943951,-0.006283185,0.071907565,0.423098915,0.107269475,8.433719,1.98584663,-1.250347875,2.157463,-3.072750333,0.751843167,9.062713754,3.027127612,-2.166244,0.123234,1.930794,0.619704,0.044485,-0.783535,0.00816,-0.788268,0.042411,-0.154999,0.03462,0.356272,0.037271,0.878817881,0.066229637,1
1413394892055760000.00,144.5125952,FALSE,7.287691,101.0445617,90.91626858,1.111402429,4.272758581,103.9963711,10.1978611,0,111,0.163362818,0.121474916,0.440521103,0.019547687,0.055850536,0.062133721,0.473144307,0.137836376,8.801468375,0.367749375,0.670121083,1.920468958,-2.79489525,0.277855083,9.258852374,1.975004827,-2.204351,0.114446,1.948507,0.628128,0.046671,-0.776641,0.010485,-0.732762,0.055506,-0.191259,0.03626,0.350064,0.006208,0.834305075,0.066590111,1
1413394892105760000.00,142.6672276,FALSE,7.2949753,101.7401236,90.96143529,1.118497342,4.077478114,102.8383304,10.14092355,0,111,0.215722696,0.052359878,0.313461134,0.127059969,0.148702052,0.092851516,0.408541876,0.165852937,7.591981542,1.209486833,-0.359577167,1.02969825,-2.492523542,0.302371708,7.998759471,1.616961822,-2.239154,0.104479,1.966235,0.634697,0.050434,-0.771,0.013374,-0.655839,0.076923,-0.210835,0.019576,0.343656,0.006408,0.769854296,0.079633097,1
1413394892155760000.00,132.0372108,FALSE,7.2628446,104.0780585,92.29108282,1.127715217,3.678958368,96.4125815,9.81899086,0,111,0.333706953,0.117984257,0.222005881,0.091455253,-0.013264502,0.161966554,0.401027292,0.220266913,8.588990958,0.997009416,-1.258520083,0.898942916,-1.503686333,0.988837209,8.809977926,1.667310759,-2.270285,0.092773,1.983613,0.638103,0.056416,-0.767695,0.017007,-0.581303,0.074536,-0.249948,0.039113,0.358151,0.014495,0.727089623,0.085413975,1
1413394892205760000.00,129.431081,FALSE,7.2673597,105.4830757,92.46904343,1.140739341,3.000577453,77.89294131,8.82569778,0,111,0.486597795,0.152890842,0.092851516,0.129154365,0.034208453,0.047472955,0.496557183,0.20569429,9.242767625,0.653776667,0.604743417,1.8632635,-2.69682875,1.193142417,9.647142234,2.307111533,-2.297761,0.07926,2.000854,0.638876,0.064608,-0.766259,0.022682,-0.518982,0.062321,-0.291273,0.041325,0.351086,0.007065,0.690972978,0.075110431,1
1413394892255760000.00,145.5765911,FALSE,7.2663536,107.3610012,92.59137187,1.1595141,3.358546134,91.65298165,9.573556374,0,111,0.438426708,0.048171087,-0.012566371,0.105417887,0.020943951,0.013264502,0.439106526,0.11665904,8.376513542,0.866254083,-0.367749375,0.972492792,-2.705000958,0.008172208,8.810121957,1.30238441,-2.322123,0.06443,2.017325,0.639188,0.074095,-0.764901,0.029654,-0.453083,0.065899,-0.304003,0.01273,0.305277,0.045809,0.625216823,0.081260049,1
1413394892305760000.00,152.1379756,FALSE,7.316442,107.8296238,91.52557925,1.17813648,3.329915711,96.66645431,9.831910003,0,111,0.536165146,0.097738438,0.055850536,0.068416907,0.016755161,0.00418879,0.539326507,0.11937848,4.004382083,4.372131459,0.2941995,0.661948875,-0.661948875,2.043052083,4.069374095,4.871116055,-2.342824,0.048433,2.031601,0.638966,0.08343,-0.763744,0.038249,-0.377288,0.075795,-0.325884,0.021881,0.250281,0.054996,0.55784155,0.096167667,1
1413394892355760000.00,165.2174262,FALSE,7.31669,110.1475898,91.69632236,1.201221455,3.141605199,94.07464913,9.699208686,0,111,0.599695131,0.063529985,0.068416907,0.012566371,-0.047472956,0.064228117,0.605449259,0.091209778,9.250939833,5.24655775,0.032688833,0.261510667,-4.282237167,3.620288292,10.19404294,6.37975261,-2.360451,0.031491,2.041175,0.636867,0.094752,-0.763711,0.046642,-0.31814,0.059148,-0.350961,0.025077,0.156653,0.093628,0.498925691,0.113549743,1
1413394892405760000.00,172.3158917,FALSE,7.3209715,112.7801003,91.86271283,1.227702697,3.063028971,91.28915694,9.554535936,0,111,0.598996999,0.000698132,0.003490659,0.064926248,0.053058009,0.100530965,0.601352427,0.119676146,6.627660958,2.623278875,0.34323275,0.310543917,-1.258520083,3.023717084,6.754818376,4.015083384,-2.374791,0.013889,2.046561,0.636054,0.105775,-0.762241,0.05696,-0.256876,0.061264,-0.353043,0.002082,0.058729,0.097924,0.440538006,0.115528015,1
1413394892455760000.00,175.1223008,FALSE,7.353653,113.6451407,90.73780373,1.252456375,2.891497673,77.51642847,8.804341456,0,111,0.692546647,0.093549648,0.067718775,0.064228116,0.018151424,0.034906585,0.69608632,0.118723448,9.177389958,2.549729,-0.179788583,0.523021333,-2.680484333,1.42196425,9.562520935,2.965914971,-2.38602,-0.004196,2.047788,0.634091,0.117184,-0.761286,0.068184,-0.188811,0.068065,-0.367758,0.014715,-0.006784,0.065513,0.413450799,0.095610296,1
1413394892505760000.00,155.1062421,FALSE,7.3383074,116.9175504,90.84187969,1.287044597,3.254929563,87.35153285,9.346204195,0,111,0.719075652,0.026529005,-0.07400196,0.141720735,0.013962634,0.00418879,0.723008325,0.1442432,11.6699135,2.492523542,0,0.179788583,-4.184170667,1.503686334,12.39734509,2.916516781,-2.393715,-0.022936,2.046522,0.631647,0.130445,-0.760107,0.07908,-0.118397,0.070414,-0.380952,0.013194,-0.050569,0.043785,0.402118763,0.083960343,1
1413394892555760000.00,146.3928742,FALSE,7.330955,120.4272662,90.67450923,1.328127025,3.281333977,89.86988637,9.47997291,0,111,0.698131701,0.020943951,-0.220609617,0.146607657,-0.087266463,0.101229097,0.737341109,0.179387247,8.008764167,3.661149333,-0.187960792,0.187960792,-3.023717083,1.160453584,8.56262213,3.845256327,-2.39773,-0.042018,2.044995,0.627335,0.143911,-0.759936,0.090818,-0.042967,0.07543,-0.378873,0.002079,-0.036941,0.013628,0.383086871,0.076679394,1
1413394892605760000.00,141.7319074,FALSE,7.3270645,121.4546487,88.64946967,1.370054995,3.125143714,83.30319203,9.127058235,0,111,0.790983217,0.092851516,-0.20943951,0.011170107,-0.048869219,0.038397244,0.819699676,0.101096606,9.283628667,1.2748645,0.661948875,0.849909667,-2.901133958,0.122583125,9.748872539,1.537092241,-2.397997,-0.06163,2.043695,0.61973,0.158558,-0.761665,0.103321,0.028145,0.071112,-0.393261,0.014388,-0.015116,0.021825,0.394556521,0.075764515,1
1413394892655760000.00,146.6878168,FALSE,7.277272,126.0514046,88.79334546,1.419604182,2.877012342,80.12762038,8.951403263,0,111,0.853116938,0.062133721,-0.228289066,0.018849556,0.076794487,0.125663706,0.886465905,0.141447064,10.44408225,1.160453583,-0.0980665,0.760015375,-3.751043625,0.849909667,11.09769343,1.626844286,-2.395279,-0.081401,2.043224,0.611274,0.173963,-0.763346,0.115761,0.084607,0.056462,-0.395032,0.001771,0.006733,0.021849,0.404046976,0.060567918,1
1413394892705760000.00,140.8110866,FALSE,7.1826115,129.6684646,89.65780496,1.446259639,3.024137889,90.57112091,9.516886093,0,111,0.830776724,0.022340214,-0.327423768,0.099134702,-0.127758101,0.204552588,0.902063424,0.228404325,9.569655958,0.874426292,-0.384093792,0.286027292,-2.950167208,0.800876417,10.0214435,1.219768825,-2.389797,-0.101366,2.044747,0.602207,0.190041,-0.764616,0.128879,0.130799,0.046192,-0.400493,0.005461,0.048575,0.041842,0.424102054,0.062564178,1
1413394892755760000.00,125.1018559,FALSE,7.007087,102.9426031,81.91400337,1.256715565,4.108206069,82.10750078,9.061318932,0,111,0.911760001,0.080983277,-0.261799388,0.06562438,-0.030019663,0.097738438,0.949076603,0.142890352,10.37870458,0.809048622,0.253338458,0.63743225,-3.358777625,0.408610417,10.91160283,1.108080331,-2.38218,-0.121586,2.047429,0.591626,0.207349,-0.766175,0.14135,0.173812,0.043013,-0.408447,0.007954,0.074555,0.02598,0.450108888,0.050875777,1
1413394892805760000.00,134.0469264,FALSE,6.956638,105.4381316,84.18202842,1.252501676,5.185468265,111.9572611,10.58098583,0,111,0.879645943,0.032114058,-0.257610598,0.00418879,-0.113795467,0.083775804,0.923628504,0.089817838,10.787315,0.40861042,0.024516625,0.228821833,-3.710182583,0.351404958,11.40755104,0.585497524,-2.37278,-0.141967,2.051818,0.583569,0.224054,-0.765028,0.154908,0.207507,0.033695,-0.406057,0.00239,0.094925,0.02037,0.465781277,0.039446192,1
1413394892855760000.00,140.5659201,FALSE,6.896956,107.9171238,86.43369084,1.248553923,5.226564231,111.5002827,10.55936943,0,111,0.827984197,0.051661746,-0.148003921,0.109606677,-0.192684349,0.078888882,0.86289643,0.144589126,8.809640583,1.977674417,0.604743417,0.580226792,-2.01036325,1.699819333,9.056326087,2.671562276,-2.361734,-0.162247,2.057318,0.575259,0.240959,-0.763508,0.167596,0.236992,0.029485,-0.399129,0.006928,0.110773,0.015848,0.477220939,0.034183644,1
1413394892905760000.00,107.4337532,FALSE,6.5893383,86.44895833,82.94002124,1.042306923,5.13687268,155.6336969,12.47532352,0,111,0.790983217,0.03700098,-0.292517183,0.144513262,-0.166853476,0.025830873,0.859686474,0.151394813,7.730909083,1.0787315,0.114410917,0.4903325,-2.018535458,0.008172208,7.990902984,1.184970208,-2.34922,-0.182096,2.062924,0.565627,0.25794,-0.76268,0.178519,0.260885,0.023893,-0.394612,0.004517,0.112609,0.001836,0.486271941,0.024385439,1
