timestamp,laplacian_variance,blur_bool,entropy,brightness,contrast,brightness_contrast_ratio,disparity_mean,disparity_var,disparity_std,disparity_min,disparity_max,w_x,w_y,w_z,a_x,a_y,a_z,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,b_vx,b_vy,b_vz, b_ax,b_ay,b_az
1.40371552541214E+018,329.474572297823,False,7.437769,172.242683399823,51.5650246581812,3.34030061154048,2.60310785821144,92.1986148490403,9.60201097942719,0,111,-0.02164208272473,0.011170107212764,0.075398223686155,9.414384,0.653776666666667,-3.44867191666667,0.5146,1.994909,0.970224,0.161412,0.790052,-0.206053,0.554352,-7.9E-05,-0.000201,0.000103,-0.002153,0.020744,0.075806,-0.013337,0.103464,0.093086
1.40371552546214E+018,312.8595241366,False,7.44213,171.610879321809,51.5565104590481,3.32859764545393,2.63551172567597,94.8984193463517,9.74158197349649,0,111,-0.084473935796526,0.020943951023932,0.095644043009289,9.00577358333333,0,-3.113611375,0.514691,1.995037,0.97021,0.161251,0.790171,-0.205942,0.55427,-0.002848,-0.003894,0.000158,-0.002153,0.020744,0.075806,-0.013338,0.103465,0.093086
1.40371552551214E+018,321.116701613914,False,7.436305,172.41522606383,51.4834749015301,3.3489430617028,2.65863807624113,94.2480462799986,9.70814329725301,0,111,-0.06771877497738,0.018849555921539,0.092153384505301,9.28362866666667,0.449471458333333,-3.18716125,0.514753,1.995074,0.970222,0.161323,0.790186,-0.205907,0.554241,-0.001839,-0.003482,0.000488,-0.002153,0.020744,0.075806,-0.013338,0.103465,0.093086
1.40371552556214E+018,325.165454856719,False,7.441764,171.798351617908,51.6278617971928,3.32762864154194,2.65829541361924,95.9934441900642,9.79762441564608,0,111,-0.043982297150257,0.011868238913562,0.096342174710087,9.17738995833333,0.163444166666667,-3.18716125,0.514775,1.995062,0.970223,0.161283,0.790197,-0.206006,0.554201,-0.001861,-0.00319,6.3E-05,-0.002153,0.020744,0.075806,-0.013338,0.103465,0.093086
1.40371552561214E+018,324.944640370182,False,7.437874,172.241638962766,51.4975750115049,3.34465533424217,2.63868347600842,96.5623256945786,9.82661313447205,0,111,-0.051661745859032,0.020245819323134,0.059341194567807,9.39803958333333,-0.032688833333333,-3.2361945,0.514761,1.994998,0.970246,0.161427,0.79025,-0.206095,0.55405,-0.001632,-0.003303,0.001472,-0.002153,0.020744,0.075806,-0.013338,0.103465,0.093086
1.40371552566214E+018,327.967694827651,False,7.4413915,171.889641511525,51.5393946961446,3.33511176304876,2.57390465702571,92.4014589472969,9.61256776034879,0,111,-0.008377580409573,0.032114058236696,0.085172067497323,9.1201845,-1.28303670833333,-2.8439285,0.514686,1.994916,0.970291,0.161618,0.79019,-0.206364,0.55398,-0.002195,-0.001426,0.00088,-0.002153,0.020744,0.075806,-0.013338,0.103465,0.093086
1.40371552571214E+018,328.472896516224,False,7.444721,171.565985150709,51.603581108662,3.32469145483221,2.61408466312057,92.7822365224269,9.63235363358441,0,111,-0.020245819323134,0.022340214425528,0.062133721370998,9.12835670833333,-0.416782625,-2.99102825,0.514656,1.994953,0.970358,0.161637,0.790215,-0.206151,0.554018,-0.002225,-0.00082,0.001911,-0.002153,0.020744,0.075806,-0.013338,0.103465,0.093086
1.40371552576214E+018,329.324927507505,False,7.439012,171.948908466312,51.3416373854187,3.34911228435318,2.62570921985816,93.3154882284456,9.65999421472113,0,111,-0.011170107212764,0.027227136331112,0.097738438111683,9.193734375,-0.392266,-3.12178358333333,0.514657,1.995018,0.970431,0.161504,0.790222,-0.206094,0.554068,-0.000218,-0.000239,0.001398,-0.002153,0.020744,0.075806,-0.013338,0.103465,0.093086
1.40371552581214E+018,329.631396707597,False,7.43944,172.045027149823,51.7450730529511,3.32485813622812,2.62756157191933,95.0310782321976,9.7483884941152,0,111,-0.019547687622337,0.010471975511966,0.06771877497738,9.44707283333333,0.482160291666667,-3.29339995833333,0.514732,1.995114,0.970491,0.161458,0.790276,-0.205905,0.554075,0.000603,0.000438,0.001962,-0.002153,0.020744,0.075806,-0.013338,0.103465,0.093086
1.40371552586214E+018,311.441267147491,False,7.4381094,172.404058621454,51.7604944437053,3.33080393598173,2.68826930269282,98.6231581268507,9.93091929918125,0,111,-0.099134701513278,0.017453292519943,0.06771877497738,9.62686141666667,0.63743225,-3.35060541666667,0.514832,1.99526,0.970579,0.161336,0.790336,-0.205708,0.554097,-0.002196,-0.002976,0.002547,-0.002153,0.020744,0.075806,-0.013338,0.103465,0.093086
1.40371552591214E+018,327.878270989786,False,7.4414616,171.80272883422,51.4793454757965,3.33731377596855,2.59742769281915,91.8374652854202,9.58318659347819,0,111,-0.041189770347066,0.029321531433505,0.080285145591739,9.35717854166667,0.760015375,-3.25253891666667,0.514819,1.995311,0.970728,0.161448,0.790229,-0.205745,0.554203,-0.002025,-1.5E-05,0.003442,-0.002153,0.020744,0.075806,-0.013338,0.103466,0.093086
1.40371552596214E+018,332.411265124959,False,7.4391456,172.281083776596,51.7871848483476,3.32671266609876,2.60863288175975,92.4241895105727,9.61375002330374,0,111,-0.030019663134303,0.020245819323134,0.078888882190144,9.07115125,0.408610416666667,-3.08092254166667,0.514779,1.995371,0.970826,0.161549,0.790142,-0.205776,0.554287,-0.000774,0.00037,0.000678,-0.002153,0.020744,0.075806,-0.013338,0.103466,0.093086
1.40371552601214E+018,329.915284304374,False,7.4424515,171.891724844858,51.8081252399143,3.31785263506174,2.66896938026374,95.2404789523156,9.75912285773243,0,111,0.001396263401595,0.031415926535898,0.087964594300514,9.438900625,0.874426291666667,-3.309744375,0.514803,1.995452,0.970842,0.161526,0.790145,-0.205784,0.554286,0.000624,0.002095,0.001687,-0.002153,0.020744,0.075806,-0.013338,0.103466,0.093086
1.40371552606214E+018,331.527368231112,False,7.4378724,172.145126883865,51.5527582815575,3.33920303436894,2.62033206587988,94.2219341469041,9.70679834687546,0,111,-0.012566370614359,0.013264502315157,0.086568330898919,9.03846241666667,0.604743416666667,-3.138128,0.514814,1.995501,0.970887,0.161571,0.790075,-0.205807,0.554364,7.1E-05,0.00023,0.00047,-0.002153,0.020744,0.075806,-0.013338,0.103466,0.093086
1.40371552611214E+018,331.496560384807,False,7.438983,172.247913896277,51.6083714914946,3.33759638055357,2.57406897578679,91.9193936103347,9.58746022731436,0,111,-0.002094395102393,0.025830872929516,0.084473935796526,9.18556216666667,0.83356525,-3.22802229166667,0.514814,1.995494,0.970878,0.1615,0.790117,-0.20583,0.554317,7.2E-05,3.3E-05,-0.000227,-0.002153,0.020744,0.075806,-0.013338,0.103467,0.093087
1.40371552616214E+018,331.170852914563,False,7.4465356,171.397836325355,51.830230363761,3.30690863464102,2.66137487533245,94.1134027686482,9.70120625327841,0,111,-0.006981317007977,0.011868238913562,0.071907565182166,9.00577358333333,0.367749375,-3.113611375,0.514798,1.995514,0.970848,0.161522,0.790088,-0.205825,0.554353,0.000125,0.000771,-0.001166,-0.002153,0.020744,0.075806,-0.013338,0.103467,0.093087
1.40371552621214E+018,331.419222350394,False,7.4460564,171.693010305851,51.8824413392232,3.30927007045158,2.56044714095745,90.7943636260429,9.52860764361945,0,111,-0.002094395102393,0.007679448708775,0.080285145591739,9.33266191666667,0.523021333333333,-3.19533345833333,0.514772,1.995521,0.970797,0.161528,0.790108,-0.205836,0.55432,-7.4E-05,0.000419,-0.001632,-0.002153,0.020744,0.075806,-0.013339,0.103467,0.093087
1.40371552626214E+018,333.932485480312,False,7.4384356,172.322060616135,51.6177124644045,3.33842885298274,2.61424655779034,93.7806159217731,9.68403923586502,0,111,-0.00628318530718,0.029321531433505,0.067020643276582,9.438900625,0.310543916666667,-3.31791658333333,0.51477,1.995519,0.97076,0.161496,0.790099,-0.205891,0.554321,1.3E-05,0.00028,0.000635,-0.002153,0.020744,0.075806,-0.013339,0.103467,0.093087
1.40371552631214E+018,330.776868368003,False,7.4384475,172.198958333333,51.5048449855187,3.34335455978461,2.59330621814051,92.9208662295661,9.63954699296425,0,111,0.010471975511966,0.018849555921539,0.076096355386953,9.21007879166667,0.302371708333333,-3.12178358333333,0.514763,1.995491,0.97074,0.161536,0.790092,-0.205912,0.554311,0.000693,-9.5E-05,-0.001062,-0.002153,0.020744,0.075806,-0.013339,0.103468,0.093087
1.40371552636214E+018,330.255633567456,False,7.4452095,171.587131538121,51.7646575871641,3.31475449729756,2.64518679355053,97.0341127656955,9.85058946285426,0,111,0.02164208272473,0.025830872929516,0.070511301780571,9.35717854166667,0.547537958333333,-3.41598308333333,0.514782,1.995454,0.9707,0.161445,0.790128,-0.205894,0.554293,0.001039,0.001358,-0.000343,-0.002153,0.020744,0.075806,-0.013339,0.103468,0.093087
1.40371552641214E+018,331.407592513337,False,7.4421616,171.680432734929,51.7705270781395,3.31618089334505,2.60164613115027,92.4686059462495,9.6160597931923,0,111,0.001396263401595,0.031415926535898,0.079587013890942,9.242767625,0.563882375,-3.20350566666667,0.514777,1.995462,0.970677,0.161392,0.790095,-0.205874,0.554363,0.000266,0.001268,0.000314,-0.002153,0.020744,0.075806,-0.013339,0.103468,0.093087
1.40371552646214E+018,330.697911969829,False,7.4466743,171.320764073582,51.7749948196852,3.3089479713177,2.57937029033688,90.7747490708583,9.52757834241515,0,111,-0.013264502315157,0.025132741228718,0.078190750489346,9.21007879166667,0.514849125,-3.17081683333333,0.514773,1.995455,0.970661,0.16139,0.790103,-0.205905,0.55434,-0.000856,-0.000805,0.000403,-0.002153,0.020744,0.075806,-0.013339,0.103469,0.093087
1.40371552651214E+018,333.088040743662,False,7.436398,172.504970079787,51.5475580403763,3.34652070122637,2.62591665281472,94.5473101065977,9.7235441124416,0,111,-0.009773843811168,0.016755160819146,0.088662726001312,9.08749566666667,0.220649625,-3.17898904166667,0.514746,1.995407,0.970669,0.161388,0.790077,-0.205924,0.554372,-0.000755,-0.001134,0.000596,-0.002153,0.020744,0.075806,-0.013339,0.103469,0.093088
1.40371552656214E+018,333.656563485846,False,7.439633,172.174700797872,51.6214738872209,3.33533097435436,2.64507286125887,95.7976095201581,9.7876253258979,0,111,-0.000698131700798,0.027227136331112,0.087964594300514,9.29997308333333,0.326888333333333,-3.17081683333333,0.514741,1.995373,0.97068,0.161344,0.790054,-0.205984,0.554394,8E-06,-0.000165,-1.9E-05,-0.002153,0.020744,0.075806,-0.013339,0.10347,0.093088
1.40371552661214E+018,331.172248288687,False,7.4445605,171.533358266844,51.6711767452802,3.31971069891518,2.69424520722518,98.7375173337606,9.9366753662259,0,111,0.004886921905584,0.01535889741755,0.083775804095728,9.046634625,0.163444166666667,-3.064578125,0.51475,1.995362,0.970679,0.161288,0.790051,-0.206011,0.554406,0.000545,0.000137,-0.000695,-0.002153,0.020744,0.075806,-0.01334,0.10347,0.093088
1.40371552666214E+018,331.810675007997,False,7.4415684,171.618816489362,51.7319196635354,3.31746468342121,2.64282659435949,97.7422996316208,9.8864705346054,0,111,0.001396263401595,0.011868238913562,0.071907565182166,9.40621179166667,0.416782625,-3.35060541666667,0.514758,1.995341,0.970645,0.161265,0.790062,-0.206012,0.554396,0.000135,-8.2E-05,-0.000412,-0.002153,0.020744,0.075806,-0.01334,0.10347,0.093088
1.40371552671214E+018,332.157196993713,False,7.445819,171.696974734043,51.9511783942205,3.30496785715151,2.63716547539894,93.5668540149356,9.67299612400086,0,111,-0.004188790204786,0.023736477827123,0.073303828583762,9.095667875,0.24516625,-3.20350566666667,0.514743,1.995326,0.970621,0.161217,0.790055,-0.20604,0.554409,-0.000397,-0.00015,-0.000429,-0.002153,0.020744,0.075806,-0.01334,0.103471,0.093088
1.40371552676214E+018,329.722679226178,False,7.4475303,171.102133200355,51.6543896656898,3.31244129119979,2.66148413259087,97.1234302108277,9.85512202922053,0,111,-0.002094395102393,0.013962634015955,0.076096355386953,9.34900633333333,0.269682875,-3.2361945,0.514725,1.995301,0.970635,0.161208,0.790061,-0.206038,0.554404,-1E-05,-0.0002,0.000602,-0.002153,0.020744,0.075806,-0.01334,0.103471,0.093089
1.40371552681214E+018,330.762182593579,False,7.4400635,171.76797429078,51.4142967759174,3.34086013155852,2.64979360593972,96.410354853027,9.81887747418344,0,111,0.000698131700798,0.012566370614359,0.069813170079773,9.340834125,0.286027291666667,-3.260711125,0.514716,1.995291,0.970635,0.161169,0.790052,-0.206074,0.554415,0.000258,0.000743,-0.00042,-0.002153,0.020744,0.075806,-0.01334,0.103472,0.093089
1.40371552686214E+018,333.04374568231,False,7.4391437,172.135973515071,51.6793302286626,3.33084760877183,2.60659041167996,91.4902878401954,9.56505555865701,0,111,0.006981317007977,0.020245819323134,0.072605696882964,9.414384,0.359577166666667,-3.48136075,0.514706,1.995293,0.970648,0.161159,0.790053,-0.206093,0.554409,-0.000514,0.001006,0.001902,-0.002153,0.020744,0.075806,-0.01334,0.103472,0.093089
1.40371552691214E+018,326.063565025186,False,7.4426537,171.756385749113,51.6716079335287,3.32399924480895,2.59134339677527,89.6337440524265,9.46750991826396,0,111,-0.039095375244673,0.025830872929516,0.065624379874987,8.36834133333333,0.138927541666667,-2.672312125,0.51465,1.995323,0.970957,0.161101,0.789986,-0.206182,0.554489,-0.001063,-0.000574,0.009183,-0.002153,0.020744,0.075806,-0.013341,0.103473,0.093089
1.40371552696214E+018,326.506447787063,False,7.4444585,171.363239694149,51.5902383166707,3.32162140136452,2.66676172567597,96.4722174623999,9.82202715646826,0,111,-0.018849555921539,-0.001396263401595,0.073303828583762,9.07115125,0.163444166666667,-3.17898904166667,0.514631,1.995284,0.970956,0.161075,0.790089,-0.206211,0.554339,-0.002189,-0.002502,-0.006116,-0.002153,0.020744,0.075806,-0.013341,0.103473,0.093089
1.40371552701214E+018,331.102506526005,False,7.4438777,171.53634197695,51.6442622025439,3.32149854913603,2.61261912677305,94.5960771654132,9.72605146837159,0,111,-0.020943951023932,0.02164208272473,0.074700091985357,9.1201845,-0.089894291666667,-3.113611375,0.514546,1.995326,0.970759,0.161124,0.790068,-0.206143,0.554379,-0.001402,0.00267,-0.000593,-0.002153,0.020744,0.075806,-0.013341,0.103474,0.09309
1.40371552706214E+018,331.274665872169,False,7.4424953,171.756610150709,51.631273102873,3.32660033016214,2.61954458250222,93.0433358143321,9.64589735661396,0,111,-0.014660765716752,0.013264502315157,0.08307767239493,9.11201229166667,0.621087833333333,-3.17081683333333,0.51454,1.995472,0.970744,0.160998,0.790083,-0.206229,0.554362,-0.002009,-0.000542,-7.8E-05,-0.002153,0.020744,0.075806,-0.013341,0.103474,0.09309
1.40371552711214E+018,331.39567583589,False,7.4436226,171.758687943262,51.7220788941371,3.32080016147092,2.58199125249335,90.6218799263939,9.51955250662519,0,111,0.003490658503989,0.033510321638291,0.097738438111683,9.30814529166667,0.106238708333333,-3.138128,0.514419,1.995411,0.970674,0.161063,0.790122,-0.206158,0.554315,-0.001731,-0.000642,-0.003416,-0.002153,0.020744,0.075806,-0.013341,0.103475,0.09309
1.40371552716214E+018,328.922146887437,False,7.4438453,171.366583554965,51.4975223222149,3.3276665716603,2.59900283272385,92.4250425116034,9.61379438679668,0,111,-0.020943951023932,0,0.057246799465414,9.414384,-0.008172208333333,-3.162644625,0.51444,1.995401,0.970521,0.161014,0.790064,-0.206213,0.554391,0.001566,-0.000218,-0.001444,-0.002153,0.020744,0.075806,-0.013342,0.103475,0.09309
1.40371552721214E+018,330.906140670895,False,7.4442363,171.461627327128,51.5449508740221,3.32644855450899,2.64703308538342,96.6229504306949,9.8296973722844,0,111,-0.005585053606382,0.025830872929516,0.096342174710087,9.12835670833333,0.506676916666667,-3.17081683333333,0.514528,1.995381,0.970512,0.160926,0.790145,-0.206284,0.554274,0.000133,-0.001469,5.2E-05,-0.002153,0.020744,0.075806,-0.013342,0.103476,0.093091
1.40371552726214E+018,331.031246737301,False,7.443797,171.46053579344,51.5638406722434,3.32520878115536,2.5653993863586,90.1819518847787,9.49641784489176,0,111,-0.002094395102393,0.017453292519943,0.068416906678178,9.291800875,0.375921583333333,-3.309744375,0.514471,1.995326,0.970472,0.160973,0.790143,-0.206254,0.554275,-0.001961,-0.000132,-0.000647,-0.002153,0.020744,0.075806,-0.013342,0.103476,0.093091
1.40371552731214E+018,318.391827511012,False,7.444131,171.443694592199,51.6148150051577,3.32159854830569,2.6620470412234,96.6256979937285,9.82983712956265,0,111,-0.076096355386953,0.01535889741755,0.085870199198121,9.07115125,0.907115125,-3.0400615,0.514464,1.995436,0.970623,0.160764,0.790088,-0.206142,0.554455,-0.001046,-0.002537,0.006598,-0.002153,0.020744,0.075806,-0.013342,0.103477,0.093091
1.40371552736214E+018,322.954546199024,False,7.4438314,171.309535682624,51.5784925655028,3.32133661070198,2.59089390098626,91.5805196799242,9.56977114041523,0,111,-0.047472955654246,0.018151424220741,0.070511301780571,9.32448970833333,0.081722083333333,-3.48136075,0.514557,1.995376,0.970797,0.160826,0.790136,-0.206214,0.554343,-0.000506,-0.004598,0.000153,-0.002153,0.020744,0.075806,-0.013342,0.103478,0.093091
1.40371552741214E+018,329.053787615958,False,7.4453273,171.260602282801,51.6290578629548,3.31713591864099,2.67221160239362,96.3124362110145,9.813889963262,0,111,-0.027925268031909,0.013962634015955,0.067020643276582,9.43072841666667,0.465815875,-3.04823370833333,0.514556,1.995282,0.970827,0.16077,0.790242,-0.206176,0.554222,-0.000706,-0.001956,0.001166,-0.002153,0.020744,0.075806,-0.013343,0.103478,0.093092
1.40371552746214E+018,331.994702665307,False,7.442506,171.541098736702,51.5737641441354,3.32613105875478,2.62686083638076,92.8624166829585,9.63651475809374,0,111,0.00628318530718,0.003490658503989,0.090757121103705,9.978266375,0.253338458333333,-3.63663270833333,0.514724,1.995406,0.970956,0.160641,0.790251,-0.206261,0.554215,0.003752,0.003935,0.004512,-0.002153,0.020744,0.075806,-0.013343,0.103479,0.093092
1.40371552751214E+018,331.252294412988,False,7.445716,171.219445367908,51.6499168322589,3.31499943986298,2.62076528562722,96.0239463633593,9.79918090267545,0,111,-0.014660765716752,0.031415926535898,0.075398223686155,8.41737458333333,0.555710166666667,-3.02371708333333,0.514815,1.995509,0.971049,0.160633,0.790199,-0.206233,0.554302,0.000592,0.001048,-0.001509,-0.002153,0.020744,0.075806,-0.013343,0.103479,0.093092
1.40371552756214E+018,331.150123498603,False,7.4451423,171.452421320922,51.6557740306146,3.31913371812622,2.58597386136968,91.4153792185447,9.5611390126148,0,111,-0.006981317007977,0.0307177948351,0.055152404363021,8.84232941666667,0.604743416666667,-3.09726695833333,0.514855,1.995527,0.971069,0.160696,0.790125,-0.206251,0.554382,0.002769,0.001558,0.001739,-0.002153,0.020744,0.075806,-0.013343,0.10348,0.093092
1.40371552761214E+018,328.555935513449,False,7.445245,171.341846742021,51.6532550093523,3.31715487651259,2.60724699412677,92.2492976904137,9.60464979530299,0,111,-0.003490658503989,0.037699111843078,0.046774823953448,9.30814529166667,0.032688833333333,-3.22802229166667,0.514992,1.995574,0.97115,0.160633,0.790223,-0.20631,0.554239,0.002832,0.000826,0.00341,-0.002153,0.020744,0.075806,-0.013344,0.103481,0.093093
1.40371552766214E+018,332.882150290536,False,7.443234,171.439907468972,51.5850499404904,3.32344172714281,2.58380620428856,91.0874958119937,9.54397693899109,0,111,0.013962634015955,0.005585053606382,0.072605696882964,9.22642320833333,0.114410916666667,-3.49770516666667,0.51503,1.995525,0.971246,0.160556,0.790348,-0.206295,0.554089,0.000321,0.000517,0.001827,-0.002153,0.020744,0.075806,-0.013344,0.103481,0.093093
1.40371552771214E+018,329.676694607788,False,7.445548,171.520365137411,51.6675743894004,3.31969067958798,2.58569370567376,91.6000460848739,9.57079129878371,0,111,0.025132741228718,0.011868238913562,0.08936085770211,9.99461079166667,0.719154333333333,-3.52222179166667,0.515131,1.995479,0.971408,0.160561,0.790376,-0.206278,0.554053,0.0017,0.002909,0.002834,-0.002153,0.020744,0.075806,-0.013344,0.103482,0.093093
1.40371552776214E+018,327.333194220425,False,7.445533,171.458690713653,51.6496817243043,3.31964660748278,2.66844923952793,96.3588294283957,9.8162533294733,0,111,0.010471975511966,0.006981317007977,0.044680428851055,7.77994233333333,-0.400438208333333,-3.15447241666667,0.515169,1.995649,0.971381,0.160431,0.790287,-0.206387,0.554178,0.001723,0.00615,-0.002779,-0.002153,0.020744,0.075806,-0.013344,0.103483,0.093093
1.40371552781214E+018,328.685170766726,False,7.4444942,171.544669769504,51.6174374683559,3.32338601416758,2.6162732712766,93.1830428186074,9.65313642390945,0,111,0.014660765716752,0.009075712110371,0.076096355386953,10.8935537083333,1.11142033333333,-3.334261,0.515215,1.995719,0.971391,0.160393,0.790369,-0.206402,0.554067,0.001322,-0.000244,0.003184,-0.002153,0.020744,0.075806,-0.013345,0.103484,0.093094
1.40371552786214E+018,323.676737094432,False,7.444684,171.404357823582,51.5891213822673,3.32249034740294,2.65277714289672,95.4122213108629,9.76791796192325,0,111,0.006981317007977,-0.037699111843078,0.087266462599717,7.55929270833333,-0.171616375,-2.99920045833333,0.515199,1.995617,0.971466,0.160361,0.790564,-0.206487,0.553765,-0.000393,-0.001435,0.001027,-0.002153,0.020744,0.075806,-0.013345,0.103484,0.093094
1.40371552791214E+018,318.607154380576,False,7.444223,171.604238696809,51.6502346730896,3.3224290225,2.60239067348183,90.7099580466796,9.52417755224458,0,111,-0.009075712110371,0.092153384505301,0.080983277292537,8.262102625,0.065377666666667,-2.60693445833333,0.515106,1.995506,0.971554,0.160273,0.790593,-0.20651,0.55374,-0.001038,-0.002949,0.000191,-0.002153,0.020744,0.075806,-0.013345,0.103485,0.093094
1.40371552796214E+018,330.194326739699,False,7.4454803,171.469564494681,51.6844122831967,3.31762628072735,2.57160800365691,89.9728558524129,9.48540225042739,0,111,0.002094395102393,0.050265482457437,0.079587013890942,9.74944454166667,0.065377666666667,-3.28522775,0.515021,1.995341,0.971589,0.160185,0.79066,-0.206553,0.553655,-0.002784,-0.002347,0.003946,-0.002153,0.020744,0.075806,-0.013345,0.103486,0.093094
1.40371552801214E+018,330.152744265391,False,7.443801,171.489943484043,51.6144797501353,3.32251616821911,2.63982937860151,92.3290244894465,9.60879932610971,0,111,0.011868238913562,0.018849555921539,0.070511301780571,8.38468575,0.710982125,-3.07275033333333,0.514749,1.995199,0.971773,0.160288,0.79053,-0.206414,0.553862,-0.007472,-0.003654,0.00026,-0.002153,0.020744,0.075806,-0.013346,0.103487,0.093095
1.40371552806214E+018,333.107983638629,False,7.4434104,171.393680740248,51.6142100957058,3.32066848300964,2.60588517425754,91.3589192935699,9.55818598341599,0,111,0.023736477827123,-0.009075712110371,0.074700091985357,8.96491254166667,0.547537958333333,-3.21985008333333,0.514432,1.994992,0.9719,0.160446,0.790598,-0.206295,0.553763,-0.001804,0.000727,0.001552,-0.002153,0.020744,0.075806,-0.013346,0.103487,0.093095
