timestamp,laplacian_variance,blur_bool,entropy,brightness,contrast,brightness_contrast_ratio,disparity_mean,disparity_var,disparity_std,disparity_min,disparity_max,w_x,w_y,w_z,a_x,a_y,a_z,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,b_vx,b_vy,b_vz, b_ax,b_ay,b_az
1.40371527471214E+018,362.646609026313,False,6.9783096,145.467456227837,52.8029597038987,2.75491103232792,3.47782649046986,144.668764429468,12.0278329066157,0,111,0.051661745859032,0.050963614158235,0.06771877497738,8.78512395833333,0.563882375,-3.63663270833333,0.879718,2.140068,0.94709,0.060654,-0.828202,-0.059161,-0.553988,-0.001593,0.008448,0.002746,-0.002229,0.0207,0.07635,-0.012492,0.547667,0.069073
1.40371527476214E+018,366.923066196997,False,6.9786563,145.417988142731,52.8171382149283,2.75323489794131,3.50655612810284,146.102005352699,12.08726624811,0,111,0.025132741228718,0.022340214425528,0.06771877497738,9.21007879166667,-0.138927541666667,-3.61211608333333,0.879703,2.140171,0.947082,0.060529,-0.828223,-0.059121,-0.553975,9.6E-05,0.006071,-0.000557,-0.002229,0.0207,0.07635,-0.012492,0.547667,0.069073
1.40371527481214E+018,368.628740008912,False,6.978038,145.438608156028,52.8338405191454,2.75275480122112,3.53493929382757,147.95339044098,12.1636092686743,0,111,0.020943951023932,0.007679448708775,0.069813170079773,9.17738995833333,0,-3.751043625,0.879714,2.140288,0.94708,0.060573,-0.828227,-0.059008,-0.553976,-0.001251,0.006245,-0.000719,-0.002229,0.0207,0.07635,-0.012492,0.547667,0.069073
1.40371527486214E+018,369.539729955054,False,6.9773254,145.671952570922,52.8224442263981,2.75776622426953,3.50703159629876,145.247752078983,12.0518775333548,0,111,0.012566370614359,0.029321531433505,0.066322511575785,9.01394579166667,-0.253338458333333,-3.53856620833333,0.879657,2.14038,0.947092,0.060617,-0.828195,-0.058929,-0.554026,-0.001668,0.004814,0.001284,-0.002229,0.0207,0.07635,-0.012492,0.547667,0.069073
1.40371527491214E+018,368.88814497001,False,6.976325,145.572110483156,52.8645697045077,2.75368004122321,3.53070942763741,145.704634873382,12.0708174898547,0,111,0.016057029118348,0.016755160819146,0.078888882190144,9.03029020833333,-0.065377666666667,-3.64480491666667,0.87964,2.140572,0.947067,0.060665,-0.828213,-0.058892,-0.554,-0.000162,0.006225,-0.000782,-0.002229,0.0207,0.07635,-0.012492,0.547667,0.069073
1.40371527496214E+018,369.452725238116,False,6.97672,145.37967918883,52.859995333702,2.75027794215752,3.43645919908023,142.518978631851,11.9381312872598,0,111,0.003490658503989,0.027227136331112,0.087266462599717,9.193734375,0,-3.71835479166667,0.879646,2.140727,0.947051,0.060818,-0.828241,-0.058804,-0.55395,-0.000894,0.003668,0.000819,-0.002229,0.0207,0.07635,-0.012492,0.547667,0.069073
1.40371527501214E+018,368.923315091954,False,6.9793644,145.409433178191,52.8373736821219,2.75201856271278,3.51463371980275,144.988834015312,12.0411309275878,0,111,-0.008377580409573,0.006981317007977,0.079587013890942,8.801468375,-0.081722083333333,-3.62028829166667,0.879609,2.14088,0.94709,0.060864,-0.828235,-0.058722,-0.553962,-0.00179,0.004096,5.1E-05,-0.002229,0.0207,0.07635,-0.012492,0.547667,0.069073
1.40371527506214E+018,369.373184583825,False,6.9772305,145.623229720745,52.8238964533136,2.75676804435372,3.41176203734486,141.59903764091,11.8995393877624,0,111,0.003490658503989,0.017453292519943,0.071907565182166,9.17738995833333,-0.032688833333333,-3.652977125,0.879533,2.141055,0.947101,0.060926,-0.828227,-0.058699,-0.55397,-0.001244,0.004251,-0.000377,-0.002229,0.0207,0.07635,-0.012492,0.547668,0.069074
1.40371527511214E+018,369.778198833282,False,6.975524,145.596035571808,52.8636988735773,2.75417798364808,3.45188836713209,142.694614921056,11.9454851270702,0,111,0,0.022340214425528,0.072605696882964,9.16921775,0.2941995,-3.81642129166667,0.879527,2.14117,0.947096,0.061022,-0.828249,-0.058637,-0.553933,-0.000422,0.002257,0.000368,-0.002229,0.0207,0.07635,-0.012492,0.547668,0.069074
1.40371527516214E+018,370.088807498365,False,6.97753,145.564239804965,52.8218735755813,2.75575684752418,3.46682232795878,142.788102653207,11.9493975853684,0,111,-0.013264502315157,0.016057029118348,0.078888882190144,9.06297904166667,0.196133,-3.73469920833333,0.87951,2.141231,0.94711,0.061018,-0.828271,-0.058622,-0.553902,-0.001125,0.000526,0.000732,-0.002229,0.0207,0.07635,-0.012492,0.547668,0.069074
1.40371527521214E+018,369.801063409532,False,6.975899,145.716162455674,52.8325919046705,2.75807332562066,3.52967364804965,146.874842459845,12.1191931439286,0,111,-0.010471975511966,0.0307177948351,0.08307767239493,8.80964058333333,0.024516625,-3.46501633333333,0.879469,2.141263,0.94716,0.061082,-0.828241,-0.058566,-0.553945,-0.000851,0.000583,0.001292,-0.002229,0.0207,0.07635,-0.012492,0.547669,0.069074
1.40371527526214E+018,369.903349398211,False,6.976946,145.682006316489,52.8092643142782,2.75864487430666,3.47642346104832,144.96860651288,12.0402909646271,0,111,-0.002094395102393,0.025132741228718,0.087964594300514,9.218251,0.065377666666667,-3.68566595833333,0.879472,2.141307,0.947156,0.061179,-0.828265,-0.05848,-0.553908,-0.000333,0.001217,-0.000163,-0.002229,0.0207,0.07635,-0.012492,0.547669,0.069074
1.40371527531214E+018,370.168162526874,False,6.9773197,145.406438386525,52.8474242512558,2.75143851278749,3.43143665503103,142.4488029835,11.9351917866241,0,111,-0.002094395102393,0.010471975511966,0.078190750489346,8.85867383333333,0.204305208333333,-3.61211608333333,0.879465,2.141333,0.947144,0.061234,-0.828265,-0.058427,-0.553907,-0.000628,0.000796,-0.00047,-0.002229,0.0207,0.07635,-0.012492,0.547669,0.069074
1.40371527536214E+018,369.328822710828,False,6.978961,145.440084773936,52.8056325588018,2.75425324395046,3.4905643977172,143.899653041765,11.9958181480783,0,111,-0.00628318530718,0.004188790204786,0.069115038378976,9.08749566666667,-0.057205458333333,-3.71835479166667,0.879446,2.141352,0.947122,0.061246,-0.82828,-0.058431,-0.553884,-0.000407,0.000727,-0.001468,-0.002229,0.0207,0.07635,-0.012492,0.54767,0.069074
1.40371527541214E+018,370.767613953291,False,6.973326,145.623099512411,52.8927067359387,2.75317919045851,3.49681076158023,144.460198640417,12.0191596478463,0,111,0.008377580409573,0.018151424220741,0.080983277292537,9.17738995833333,0.253338458333333,-3.8245935,0.879439,2.141337,0.947093,0.061273,-0.828279,-0.058399,-0.553885,-0.000775,0.000735,-0.000136,-0.002229,0.0207,0.07635,-0.012492,0.54767,0.069074
1.40371527546214E+018,370.28580680813,False,6.977282,145.588405917553,52.8060303561395,2.75704128743747,3.47584999030363,145.097228850651,12.0456311105168,0,111,-0.004886921905584,0.031415926535898,0.078190750489346,8.997601375,0.34323275,-3.64480491666667,0.879433,2.141309,0.947092,0.061264,-0.828261,-0.058386,-0.553914,-0.00031,-0.000161,0.000783,-0.002229,0.0207,0.07635,-0.012492,0.54767,0.069074
1.40371527551214E+018,370.04191570088,False,6.978012,145.495348515071,52.8030630231102,2.75543387419385,3.42283528645833,141.54120353307,11.8971090409843,0,111,-0.013264502315157,0.031415926535898,0.073303828583762,8.899534875,0.171616375,-3.6284605,0.879451,2.141296,0.947098,0.061285,-0.828264,-0.05832,-0.553915,0.000118,-0.001143,0.001092,-0.002229,0.0207,0.07635,-0.012492,0.547671,0.069075
1.40371527556214E+018,369.818555965827,False,6.973249,145.620639406028,52.9049714653784,2.75249443242445,3.48686003989362,144.967586710561,12.0402486149814,0,111,-0.013962634015955,0.025132741228718,0.078190750489346,9.00577358333333,-0.008172208333333,-3.71835479166667,0.879452,2.141243,0.94707,0.061297,-0.828251,-0.058261,-0.553939,-0.00053,-0.002073,-0.000538,-0.002229,0.0207,0.07635,-0.012492,0.547671,0.069075
1.40371527561214E+018,371.025248468623,False,6.977612,145.639361702128,52.8085313028142,2.75787563314351,3.47333707335993,144.344580420831,12.0143489386996,0,111,-0.004188790204786,0.01535889741755,0.080983277292537,9.03029020833333,-0.032688833333333,-3.603943875,0.87942,2.141168,0.947026,0.061309,-0.828285,-0.058232,-0.55389,-0.001122,-0.001223,-0.000501,-0.002229,0.0207,0.07635,-0.012492,0.547672,0.069075
1.40371527566214E+018,370.391710776287,False,6.9771595,145.648254654255,52.8037509618141,2.75829371969395,3.44552287649601,142.348049917671,11.9309702001837,0,111,0.005585053606382,0.013264502315157,0.078190750489346,9.01394579166667,-0.155271958333333,-3.62028829166667,0.879391,2.141133,0.946992,0.061367,-0.828289,-0.0582,-0.553881,-0.000556,0.000626,-0.002025,-0.002229,0.0207,0.07635,-0.012492,0.547672,0.069075
1.40371527571214E+018,369.473342857255,False,6.9753203,145.664297983156,52.851824722695,2.75608834221776,3.43138107408023,142.527581497219,11.9384915922079,0,111,0.013962634015955,0.010471975511966,0.07400196028456,9.144701125,0.065377666666667,-3.77556025,0.879403,2.141126,0.946936,0.061424,-0.8283,-0.058247,-0.553853,-5.6E-05,0.001858,-0.001259,-0.002229,0.0207,0.07635,-0.012492,0.547673,0.069075
1.40371527576214E+018,370.898767151482,False,6.9751186,145.763364361702,52.8260919165328,2.75930622677925,3.50973670905363,145.003812561146,12.0417528857366,0,111,0.011170107212764,0.020943951023932,0.075398223686155,9.046634625,0.318716125,-3.68566595833333,0.879411,2.141104,0.946897,0.061477,-0.828309,-0.05823,-0.553836,-0.000719,0.000563,-0.00072,-0.002229,0.0207,0.07635,-0.012492,0.547673,0.069076
1.40371527581214E+018,371.391652191309,False,6.9757147,145.85586214539,52.79673310522,2.76259256145092,3.49711602393617,145.298077256568,12.0539652088667,0,111,-0.004188790204786,0.023038346126325,0.086568330898919,9.18556216666667,0.4903325,-3.726527,0.879416,2.141051,0.946874,0.061508,-0.828316,-0.058185,-0.553826,-0.000239,-0.000918,0.000196,-0.002229,0.0207,0.07635,-0.012493,0.547674,0.069076
1.40371527586214E+018,369.157017378087,False,6.973821,145.642109929078,52.8766965342264,2.75437233176634,3.41500633726729,141.691126775347,11.9034081999798,0,111,-0.016755160819146,0.03700098014228,0.082379540694132,8.96491254166667,0.2941995,-3.59577166666667,0.879422,2.140983,0.946915,0.061544,-0.828206,-0.058158,-0.55399,-0.000558,-0.002382,0.002473,-0.002229,0.0207,0.07635,-0.012493,0.547674,0.069076
1.40371527591214E+018,369.673813881038,False,6.9774094,145.603462987589,52.8242511809719,2.75637533391173,3.51512598348848,145.046333994649,12.0435183395322,0,111,-0.008377580409573,0.019547687622337,0.07400196028456,9.03846241666667,-0.269682875,-3.652977125,0.879413,2.140946,0.947022,0.06152,-0.828141,-0.058107,-0.554095,-0.000877,0.000218,0.002948,-0.002229,0.0207,0.07635,-0.012493,0.547675,0.069076
1.40371527596214E+018,371.225346141812,False,6.9721828,145.818774933511,52.8746928109809,2.75781791214922,3.35897537123227,136.408898138412,11.679421995048,0,111,0.002792526803191,0.022340214425528,0.067020643276582,8.86684604166667,0.0980665,-3.35060541666667,0.87932,2.140928,0.947279,0.061559,-0.827807,-0.058084,-0.554591,-0.002206,0.000483,0.002515,-0.002229,0.0207,0.07635,-0.012493,0.547675,0.069077
1.40371527601214E+018,369.078917329074,False,6.9734793,145.880712544326,52.8567846906571,2.75992407404441,3.53151318705674,145.016261016622,12.0422697618274,0,111,-0.040491638646269,-0.005585053606382,0.075398223686155,8.42554679166667,-0.163444166666667,-3.54673841666667,0.879343,2.140943,0.947453,0.061629,-0.827761,-0.057932,-0.554669,0.000799,-0.001738,0.003253,-0.002229,0.0207,0.07635,-0.012493,0.547676,0.069077
1.40371527606214E+018,361.735642776547,False,6.9725933,145.74256427305,52.8758405687662,2.75631673568401,3.56901387965426,147.560641210738,12.1474541040803,0,111,0,-0.013962634015955,0.097738438111683,8.81781279166667,-0.155271958333333,-3.46501633333333,0.879404,2.140988,0.947519,0.06153,-0.827917,-0.058013,-0.554439,0.002501,0.000655,-0.004993,-0.002229,0.0207,0.07635,-0.012493,0.547677,0.069077
1.40371527611214E+018,370.115743816693,False,6.9749956,145.799861480496,52.8208647639684,2.76027024797885,3.52609811336436,146.637210357582,12.1093852179862,0,111,-0.025830872929516,0.023038346126325,0.078190750489346,9.35717854166667,0.179788583333333,-3.97986545833333,0.879525,2.141009,0.947371,0.061556,-0.828108,-0.058052,-0.554146,-0.000235,-0.001673,-0.002521,-0.002229,0.0207,0.07635,-0.012493,0.547677,0.069077
1.40371527616214E+018,368.787070546367,False,6.9727745,145.897019060284,52.8586135702562,2.76013707522553,3.45411091256649,140.924484568705,11.871161887899,0,111,-0.017453292519943,0.03700098014228,0.07400196028456,8.57264654166667,0.179788583333333,-3.26888333333333,0.879473,2.141017,0.947214,0.061677,-0.828039,-0.057934,-0.554248,-0.001535,-0.000971,-0.001799,-0.002229,0.0207,0.07635,-0.012493,0.547678,0.069078
1.40371527621214E+018,370.725212772888,False,6.9743633,145.737231272163,52.849022466527,2.7576145114977,3.48021751025044,145.09566639885,12.0455662548031,0,111,-0.006981317007977,0.016755160819146,0.090757121103705,9.022118,0.089894291666667,-3.726527,0.879429,2.140995,0.947135,0.061603,-0.828103,-0.058037,-0.554149,-0.001062,-0.000147,-0.000521,-0.002229,0.0207,0.07635,-0.012493,0.547678,0.069078
1.40371527626214E+018,368.981991953656,False,6.9739246,145.797265625,52.8416922000671,2.75913316842671,3.4515810269836,142.412913970063,11.9336881964489,0,111,-0.023736477827123,0.004188790204786,0.0614355896702,8.61350758333333,0.187960791666667,-3.53856620833333,0.879429,2.140974,0.947044,0.061684,-0.828121,-0.057949,-0.554123,-0.000166,-0.002694,-0.002915,-0.002229,0.0207,0.07635,-0.012493,0.547679,0.069078
1.40371527631214E+018,369.807778760155,False,6.9740562,145.839004321809,52.8483741061349,2.75957409832366,3.44789173315603,142.031668321064,11.917703986971,0,111,-0.011868238913562,0.009773843811168,0.092851516206098,8.98942916666667,0.351404958333333,-3.64480491666667,0.879448,2.140936,0.946921,0.061699,-0.828164,-0.057946,-0.554058,-0.000209,-0.000888,-0.001387,-0.002229,0.0207,0.07635,-0.012493,0.54768,0.069079
1.40371527636214E+018,369.579650896029,False,6.974802,145.96328402039,52.8085044651645,2.76401093912204,3.46843296348626,143.825796819507,11.9927393375953,0,111,-0.009773843811168,0.041189770347066,0.074700091985357,8.703401875,0.24516625,-3.702010375,0.879441,2.140926,0.946914,0.06171,-0.828201,-0.057935,-0.554002,-0.001266,-0.001085,0.002675,-0.002229,0.0207,0.07635,-0.012493,0.54768,0.069079
1.40371527641214E+018,370.328493317826,False,6.973608,145.919004875887,52.8481354559728,2.76110034189286,3.43897904199911,142.209480186694,11.9251616419524,0,111,0.007679448708775,0.02164208272473,0.08936085770211,9.46341725,0.228821833333333,-3.88997116666667,0.879402,2.140945,0.946943,0.061752,-0.828233,-0.057924,-0.55395,-0.001012,0.001633,-9E-06,-0.002229,0.0207,0.07635,-0.012493,0.547681,0.069079
1.40371527646214E+018,369.720336582431,False,6.9735403,145.872833554965,52.83912503997,2.76069737045455,3.5512830369016,147.939735699194,12.1630479609017,0,111,-0.020943951023932,0.016057029118348,0.076096355386953,8.87501825,-0.2941995,-3.505877375,0.879348,2.140979,0.946985,0.06173,-0.828184,-0.057935,-0.554025,-0.001754,-0.000504,0.000112,-0.002229,0.0207,0.07635,-0.012493,0.547682,0.06908
1.40371527651214E+018,369.428972713543,False,6.971033,145.972686724291,52.8690634535185,2.76102274542138,3.50815481632314,144.882617641171,12.0367195548111,0,111,-0.023736477827123,0.031415926535898,0.081681408993335,9.07932345833333,0.204305208333333,-3.76738804166667,0.879205,2.140998,0.947234,0.061931,-0.827943,-0.057931,-0.554363,-0.004066,-0.003543,0.007154,-0.002229,0.0207,0.07635,-0.012493,0.547683,0.06908
1.40371527656214E+018,369.047030004031,False,6.97316,145.99454510195,52.8282990306011,2.76356702337477,3.50395854111259,146.334188366584,12.0968668822379,0,111,0.032812189937493,0.005585053606382,0.071907565182166,8.69522966666667,-0.065377666666667,-3.49770516666667,0.879126,2.140926,0.947449,0.061845,-0.828018,-0.057897,-0.554264,-9.1E-05,0.003751,0.001376,-0.002229,0.0207,0.07635,-0.012493,0.547683,0.06908
1.40371527661214E+018,369.657427135786,False,6.971822,145.970775155142,52.8595408420436,2.76148397866974,3.52170115802305,146.556895786663,12.1060685520388,0,111,0.009075712110371,0.009773843811168,0.079587013890942,9.144701125,-0.008172208333333,-3.71018258333333,0.879127,2.140888,0.947331,0.061835,-0.828142,-0.057915,-0.554079,-0.000259,0.001304,-0.004258,-0.002229,0.0207,0.07635,-0.012493,0.547684,0.069081
1.40371527666214E+018,365.033950768908,False,6.989587,143.696578568262,52.8276960851611,2.72009928914212,3.54792359264184,146.452591898985,12.1017598678451,0,111,-0.010471975511966,0.00628318530718,0.096342174710087,9.57782816666667,-0.040861041666667,-3.83276570833333,0.879091,2.140876,0.947209,0.061872,-0.828147,-0.057904,-0.554068,-0.002297,-0.000588,-0.001422,-0.002229,0.0207,0.07635,-0.012493,0.547685,0.069081
1.40371527671214E+018,364.247516724726,False,6.9863577,143.718788785461,52.8677226439515,2.71845999029246,3.49962963347739,142.563169875174,11.939981988059,0,111,-0.004886921905584,0.04607669225265,0.071209433481369,8.78512395833333,-0.089894291666667,-3.2361945,0.878953,2.140864,0.947289,0.061829,-0.828057,-0.05799,-0.554199,-0.004139,-0.000856,0.003429,-0.002229,0.0207,0.07635,-0.012493,0.547686,0.069081
1.40371527676214E+018,366.394877476544,False,6.985175,143.839816046099,52.8906765425225,2.7195684655396,3.43100811031693,141.211644302187,11.8832505781115,0,111,0.003490658503989,0.016057029118348,0.079587013890942,9.3163175,0.326888333333333,-3.800076875,0.878824,2.14076,0.947404,0.061987,-0.827912,-0.057944,-0.554402,-0.00091,-0.002848,-0.000502,-0.002229,0.0207,0.07635,-0.012493,0.547686,0.069082
1.40371527681214E+018,370.313031214897,False,6.9744005,145.635247672872,52.8523876119619,2.75550933937204,3.47556377437943,143.173156758081,11.9654986004797,0,111,-0.003490658503989,0.039793506945471,0.087964594300514,8.47458004166667,0.335060541666667,-3.49770516666667,0.878906,2.14065,0.947395,0.061963,-0.828017,-0.057927,-0.554249,0.003346,-0.002135,0.002241,-0.002229,0.0207,0.07635,-0.012493,0.547687,0.069082
1.40371527686214E+018,371.378692506109,False,6.974959,145.618556072695,52.8584947148319,2.75487519760632,3.53124151568041,146.36154183455,12.0979974307548,0,111,0.003490658503989,0.031415926535898,0.080285145591739,9.7085835,0.081722083333333,-3.95534883333333,0.879029,2.140557,0.947491,0.061929,-0.828023,-0.057916,-0.554246,0.002463,0.001208,0.002076,-0.002229,0.0207,0.07635,-0.012493,0.547688,0.069082
1.40371527691214E+018,369.687394724072,False,6.9737167,145.664561170213,52.8793301995378,2.7546597247082,3.52840238530585,145.242498418822,12.0516595711471,0,111,0.012566370614359,0.025132741228718,0.123569311041199,9.50427829166667,0.008172208333333,-3.58759945833333,0.879134,2.140746,0.947586,0.062007,-0.827838,-0.057897,-0.554516,0.002196,0.006355,-0.001045,-0.002229,0.0207,0.07635,-0.012493,0.547689,0.069083
1.40371527696214E+018,368.092442324279,False,6.973135,145.717713874113,52.8960381188831,2.75479448095177,3.5674796030031,150.795196594515,12.2798695674879,0,111,-0.000698131700798,0.057944931166212,0.081681408993335,9.57782816666667,0.130755333333333,-3.652977125,0.879318,2.141017,0.947661,0.061942,-0.827657,-0.05795,-0.554788,0.00256,0.005144,0.005473,-0.002229,0.0207,0.07635,-0.012493,0.54769,0.069083
1.40371527701214E+018,368.321398484035,False,6.972529,145.816353612589,52.8905689312594,2.75694432030222,3.61877718445257,152.566810453501,12.3517938152117,0,111,0.008377580409573,0.055152404363021,0.094247779607694,9.17738995833333,0.310543916666667,-3.68566595833333,0.879502,2.141168,0.94785,0.06204,-0.827582,-0.057885,-0.554896,0.005774,-0.002694,0.004212,-0.002229,0.0207,0.07635,-0.012493,0.547691,0.069084
1.40371527706214E+018,366.091109476561,False,6.9735966,145.662306072695,52.8744475731192,2.7548714503591,3.50637951573582,147.969465942923,12.1642700538472,0,111,-0.006981317007977,0.079587013890942,0.105417886820458,8.948568125,-0.106238708333333,-3.79190466666667,0.879897,2.14105,0.947916,0.061979,-0.827747,-0.057925,-0.554651,0.007287,-0.001885,0.00424,-0.002229,0.0207,0.07635,-0.012493,0.547692,0.069084
1.40371527711214E+018,366.659033867164,False,6.973014,145.749429299645,52.8891369466922,2.7557535954226,3.52175708527261,148.485553550073,12.185464847517,0,111,-0.013264502315157,0.025830872929516,0.034906585039887,8.79329616666667,-0.081722083333333,-3.44867191666667,0.880254,2.140979,0.94794,0.061949,-0.827652,-0.057978,-0.55479,0.007699,-0.000312,0.001465,-0.002229,0.0207,0.07635,-0.012493,0.547692,0.069084
1.40371527716214E+018,368.961072894334,False,6.971677,145.880773492908,52.8922456746218,2.75807486772873,3.45109465037677,143.750819863112,11.9896129988883,0,111,-0.009075712110371,0.007679448708775,0.080983277292537,9.66772245833333,0.760015375,-4.00438208333333,0.880718,2.141017,0.948009,0.061937,-0.827669,-0.058074,-0.554757,0.005436,0.000811,0.003446,-0.002229,0.0207,0.07635,-0.012493,0.547693,0.069085
1.40371527721214E+018,369.153363252779,False,6.973173,145.836009530142,52.8727897391759,2.75824313885381,3.43710816295434,143.354951518308,11.9730928134007,0,111,0.004886921905584,0.048869219055841,0.083775804095728,8.40103016666667,-0.196133,-3.31791658333333,0.880653,2.140976,0.948161,0.062125,-0.827706,-0.057889,-0.5547,-0.009585,-0.00132,0.002598,-0.002229,0.0207,0.07635,-0.012493,0.547694,0.069085
1.40371527726214E+018,367.094204197808,False,6.9737988,145.697960992908,52.8793875001769,2.75528836245352,3.48562565796764,143.59577502489,11.9831454562185,0,111,0.011170107212764,-0.014660765716752,0.076794487087751,9.340834125,0.261510666666667,-3.849110125,0.880347,2.140842,0.948199,0.061848,-0.827772,-0.057957,-0.554626,-0.004048,0.000595,-0.000983,-0.002229,0.0207,0.07635,-0.012493,0.547695,0.069086
1.40371527731214E+018,367.128313382104,False,6.9732504,145.781352504433,52.8616799813353,2.75778886626203,3.50699990996232,146.451644261508,12.1017207149028,0,111,0.012566370614359,0.095644043009289,0.09843656981248,8.76060733333333,-0.040861041666667,-3.63663270833333,0.879965,2.140741,0.948107,0.061902,-0.827884,-0.057813,-0.554467,-0.010184,-0.000266,0.000867,-0.002229,0.0207,0.07635,-0.012493,0.547696,0.069086
1.40371527736214E+018,366.741347905958,False,6.9719915,145.88046597961,52.8771047070341,2.75885880643166,3.53411960466534,147.132404203728,12.1298146813432,0,111,0.007679448708775,-0.048171087355044,0.093549647906896,9.15287333333333,-0.065377666666667,-3.76738804166667,0.87946,2.140691,0.948168,0.061664,-0.827906,-0.058023,-0.554439,-0.010536,0.000734,0.002055,-0.002229,0.0207,0.07635,-0.012493,0.547697,0.069087
1.40371527741214E+018,363.793248370215,False,6.9713364,145.903845301418,52.8712639062919,2.75960577677916,3.53797754598847,148.244154019477,12.1755555938724,0,111,-0.02164208272473,0.096342174710087,0.054454272662223,8.9240515,-0.351404958333333,-3.58759945833333,0.878934,2.140618,0.948197,0.061791,-0.827817,-0.057949,-0.554565,-0.010211,-0.003235,-0.002282,-0.002229,0.0207,0.07635,-0.012493,0.547698,0.069087
