timestamp,laplacian_variance,blur_bool,entropy,brightness,contrast,brightness_contrast_ratio,disparity_mean,disparity_var,disparity_std,disparity_min,disparity_max,w_x,w_y,w_z,a_x,a_y,a_z,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,b_vx,b_vy,b_vz, b_ax,b_ay,b_az,success
1.41339488335576E+018,277.571600570483,False,7.311243,101.673312832447,85.3020849662297,1.1919206063099,4.32929133421986,112.60504137726,10.6115522604971,0,111,0.013962634015955,0.024434609527921,0.078888882190144,9.40621179166667,-0.081722083333333,-2.56607341666667,-1.055519,0.427247,1.332894,0.604449,0.026164,-0.795482,0.034145,0.002857,-0.001142,-0.000322,-0.001558,0.024606,0.080515,-0.015405,0.083486,0.036469,1
1.41339488340576E+018,277.090702570891,False,7.3093133,101.686256094858,85.3094231158782,1.191969801,4.46029857878989,120.347966163344,10.9703220628815,0,111,0.002094395102393,0.023038346126325,0.07400196028456,9.25093983333333,0.057205458333333,-2.71317316666667,-1.055499,0.427288,1.332923,0.604469,0.026224,-0.795464,0.034157,0.002335,0.000632,0.000962,-0.001558,0.024606,0.080515,-0.015405,0.083486,0.03647,1
1.41339488345576E+018,277.730136048963,False,7.3117433,101.414250886525,85.2735175773526,1.18928189862147,4.40843185533023,123.214584438276,11.1002065043077,0,111,-0.004886921905584,0.032812189937493,0.074700091985357,9.47158945833333,0.114410916666667,-2.77855083333333,-1.055414,0.427355,1.332956,0.604474,0.026267,-0.795458,0.034169,0.003735,0.001835,0.000327,-0.001558,0.024606,0.080515,-0.015405,0.083486,0.03647,1
1.41339488350576E+018,277.043126345953,False,7.3107023,101.621390181738,85.2677655467165,1.1917914059336,4.4369140625,120.407222842764,10.973022502609,0,111,-0.017453292519943,0.024434609527921,0.080285145591739,9.39803958333333,-0.081722083333333,-2.770378625,-1.055372,0.427417,1.332969,0.604513,0.02625,-0.795431,0.034116,0.002035,0.00381,0.001432,-0.001558,0.024606,0.080515,-0.015405,0.083486,0.03647,1
1.41339488355576E+018,277.296714237524,False,7.3139277,101.595935837766,85.2567848919851,1.19164634188917,4.27892166029477,118.671836225935,10.8936603685784,0,111,-0.001396263401595,0.023038346126325,0.090058989402907,9.26728425,-0.449471458333333,-2.65596770833333,-1.055358,0.427514,1.333009,0.604477,0.026226,-0.795462,0.034054,0.001903,0.002938,0.000603,-0.001558,0.024606,0.080515,-0.015405,0.083486,0.03647,1
1.41339488360576E+018,278.952083215321,False,7.3117466,101.669420434397,85.2792436294583,1.19219420936887,4.45993981327571,119.530021954489,10.9329786405393,0,111,-0.000698131700798,0.041887902047864,0.069115038378976,9.56965595833333,0.138927541666667,-2.81123966666667,-1.055385,0.427431,1.333094,0.604113,0.026618,-0.795732,0.033891,0.001431,-0.000778,0.006216,-0.001558,0.024606,0.080515,-0.015405,0.083486,0.036471,1
1.41339488365576E+018,271.097632978601,False,7.3087864,101.426221742021,85.2387142146215,1.18990792712618,4.43856867796986,125.979732026076,11.2240693166995,0,111,-0.022340214425528,-0.004886921905584,0.024434609527921,8.85867383333333,0.719154333333333,-2.33725158333333,-1.055216,0.427318,1.33317,0.60417,0.026695,-0.795674,0.034194,0.003921,-0.001701,-0.003145,-0.001558,0.024606,0.080515,-0.015405,0.083485,0.036471,1
1.41339488370576E+018,275.142413915255,False,7.308825,101.563189827128,85.2181735164001,1.19180200227575,4.34546192791445,118.248022863366,10.8741906762465,0,111,-0.013264502315157,-0.003490658503989,0.055152404363021,9.34900633333333,0.171616375,-2.966511625,-1.055191,0.427347,1.333108,0.604347,0.026211,-0.795542,0.034525,0.000602,-0.000307,-5E-06,-0.001558,0.024606,0.080515,-0.015405,0.083485,0.036471,1
1.41339488375576E+018,276.721345364223,False,7.308655,101.419921875,85.2335271370418,1.18990642862794,4.42939124141179,121.064812595445,11.0029456326679,0,111,-0.011868238913562,0.026529004630314,0.103323491718064,9.29997308333333,0.408610416666667,-2.79489525,-1.055198,0.427263,1.333074,0.604297,0.026357,-0.795584,0.034299,0.001232,-0.000521,-0.003977,-0.001558,0.024606,0.080515,-0.015405,0.083485,0.036472,1
1.41339488380576E+018,278.065212193452,False,7.3093996,101.391899379433,85.3074516261777,1.18854680859227,4.42924389128989,123.209843729607,11.0999929607909,0,111,-0.006981317007977,0.025830872929516,0.064926248174189,9.95374975,0.286027291666667,-3.02371708333333,-1.055115,0.427204,1.332946,0.604268,0.026407,-0.795613,0.034099,0.00201,-0.001677,-0.001329,-0.001558,0.024606,0.080515,-0.015405,0.083485,0.036472,1
1.41339488385576E+018,274.747604950628,False,7.3108244,101.644611591312,85.1925322849614,1.19311644888451,4.36821618046321,117.090845662302,10.8208523537798,0,111,0.006981317007977,-0.023736477827123,0.076794487087751,9.389867375,0.065377666666667,-2.745862,-1.055044,0.427234,1.332908,0.60435,0.02618,-0.795552,0.034249,0.001639,0.000865,-0.004196,-0.001558,0.024606,0.080515,-0.015405,0.083485,0.036473,1
1.41339488390576E+018,275.167522704297,False,7.309492,101.263322805851,85.2660678275941,1.1876157231808,4.37286212461215,114.032330134598,10.6785921419726,0,111,-0.025132741228718,0.040491638646269,0.078190750489346,9.25093983333333,-0.661948875,-2.45983470833333,-1.055015,0.427281,1.33284,0.604465,0.026088,-0.795467,0.034259,0.003417,0.006675,0.001886,-0.001558,0.024606,0.080515,-0.015404,0.083485,0.036473,1
1.41339488395576E+018,274.822395781726,False,7.3101273,101.592303856383,85.2582256406692,1.19158360490114,4.44212118378768,118.480423965385,10.8848713343514,0,111,-0.030019663134303,0.050963614158235,0.104021623418862,9.74127233333333,0.2941995,-2.99102825,-1.054994,0.427232,1.332747,0.604287,0.026244,-0.795601,0.03417,0.002945,0.003748,-1.2E-05,-0.001558,0.024606,0.080515,-0.015404,0.083485,0.036473,1
1.41339488400576E+018,274.856039155509,False,7.308925,101.662342087766,85.2427796013767,1.19262115293721,4.44847715120789,119.75016862915,10.9430420189794,0,111,0.00628318530718,-0.024434609527921,0.062831853071796,9.536967125,-0.269682875,-2.68865654166667,-1.054982,0.427284,1.33274,0.604452,0.026151,-0.795482,0.034099,-3.9E-05,-0.00213,-0.002022,-0.001558,0.024606,0.080515,-0.015404,0.083485,0.036474,1
1.41339488405576E+018,275.503479578492,False,7.3093524,101.41638962766,85.2615320799033,1.18947416441704,4.24131396138076,116.10823121024,10.775352950611,0,111,-0.026529004630314,0.048869219055841,0.081681408993335,9.38169516666667,-0.016344416666667,-2.574245625,-1.055035,0.427263,1.332748,0.604432,0.026073,-0.795491,0.034288,0.000639,0.003438,0.001895,-0.001558,0.024606,0.080515,-0.015404,0.083485,0.036475,1
1.41339488410576E+018,277.109220882247,False,7.3108006,101.586364140071,85.2586181209033,1.19150845250639,4.38039221797429,119.551613570504,10.933966049449,0,111,0.010471975511966,0.016057029118348,0.079587013890942,9.50427829166667,-0.212477416666667,-2.76220641666667,-1.055117,0.427305,1.332692,0.604443,0.026144,-0.79549,0.034081,5.8E-05,0.000122,0.00036,-0.001558,0.024606,0.080515,-0.015404,0.083484,0.036475,1
1.41339488415576E+018,278.132444031666,False,7.3104243,101.549794991135,85.2388705757415,1.19135547321571,4.33024642619681,116.332075880687,10.7857348326708,0,111,-0.014660765716752,0.032812189937493,0.085870199198121,9.39803958333333,0.138927541666667,-2.75403420833333,-1.055159,0.427302,1.332697,0.604325,0.026085,-0.795574,0.034239,0.000951,0.002293,0.00024,-0.001558,0.024606,0.080515,-0.015404,0.083484,0.036476,1
1.41339488420576E+018,277.741042350722,False,7.311751,101.322351507092,85.2417474854481,1.18864704790794,4.39031592835771,117.53821730023,10.8415043836282,0,111,0.003490658503989,0.024434609527921,0.068416906678178,9.193734375,-0.416782625,-2.70500095833333,-1.05514,0.427362,1.332751,0.604489,0.026042,-0.795456,0.034119,0.002373,0.001552,0.000931,-0.001558,0.024606,0.080515,-0.015404,0.083484,0.036476,1
1.41339488425576E+018,276.515677591906,False,7.311557,101.614478058511,85.274197743529,1.19162045199331,4.30647422844637,115.636959295113,10.7534626653517,0,111,-0.004886921905584,0.027227136331112,0.078888882190144,9.77396116666667,-0.016344416666667,-2.819411875,-1.055096,0.427348,1.332786,0.604346,0.026098,-0.795559,0.034232,0.001074,-0.000605,0.000806,-0.001558,0.024606,0.080515,-0.015404,0.083484,0.036477,1
1.41339488430576E+018,278.653728933953,False,7.3090396,101.329524046986,85.2972362453072,1.18795788125621,4.49263093556073,123.313208733739,11.1046480688826,0,111,-0.005585053606382,0.023038346126325,0.073303828583762,9.44707283333333,0.016344416666667,-2.59059004166667,-1.055148,0.427328,1.332832,0.604321,0.026109,-0.795578,0.034191,0.000396,0.001037,0.001893,-0.001558,0.024606,0.080515,-0.015403,0.083484,0.036478,1
1.41339488435576E+018,277.183679631163,False,7.3088684,101.692772052305,85.2772798071261,1.19249549566199,4.37743101728723,119.991047418432,10.9540425149089,0,111,0.0307177948351,0.009075712110371,0.0614355896702,9.36535075,0.261510666666667,-2.75403420833333,-1.055173,0.427252,1.332893,0.604253,0.026259,-0.795628,0.034134,0.001342,-0.003378,0.000455,-0.001558,0.024606,0.080515,-0.015403,0.083483,0.036478,1
1.41339488440576E+018,274.015400474613,False,7.309684,101.56326185727,85.2635577701285,1.1911684723629,4.45147246232269,121.757739297322,11.0343889408214,0,111,0.045378560551853,0.039095375244673,0.077492618788548,9.49610608333333,0.367749375,-2.672312125,-1.055112,0.427226,1.332906,0.604317,0.026164,-0.795575,0.03431,0.001766,-0.006214,0.001466,-0.001558,0.024606,0.080515,-0.015403,0.083483,0.036479,1
1.41339488445576E+018,277.227188307263,False,7.3086753,101.386142508865,85.2923852492541,1.1886892623835,4.4007383089539,119.581088071021,10.9353138076153,0,111,0.016057029118348,0.024434609527921,0.094247779607694,9.23459541666667,-0.523021333333333,-2.28821833333333,-1.055123,0.427268,1.332991,0.60427,0.0261,-0.795619,0.034153,8.2E-05,-0.000672,0.004165,-0.001558,0.024606,0.080515,-0.015403,0.083483,0.03648,1
1.41339488450576E+018,279.195347492561,False,7.310171,101.468423093972,85.3082894241645,1.18943216162097,4.36201448914007,116.415755513704,10.7896133162271,0,111,-0.006981317007977,0.043982297150257,0.099832833214076,9.65955025,-0.032688833333333,-2.81123966666667,-1.055212,0.427208,1.332975,0.604117,0.026117,-0.795734,0.034183,0.001789,0.002417,-0.000635,-0.001558,0.024606,0.080515,-0.015403,0.083483,0.03648,1
1.41339488455576E+018,278.216025824535,False,7.310928,101.622747672872,85.2854412999377,1.19156031936891,4.34653701241135,118.59327232679,10.8900538257067,0,111,0.004886921905584,0.0307177948351,0.08936085770211,9.59417258333333,0.719154333333333,-2.745862,-1.055161,0.427185,1.332991,0.604208,0.026157,-0.795666,0.034127,0.002152,-0.002004,-0.000145,-0.001558,0.024606,0.080515,-0.015403,0.083482,0.036481,1
1.41339488460576E+018,277.088120394687,False,7.308605,101.671326462766,85.3123965530263,1.19175325709637,4.43366231715426,120.463389609755,10.9755815157902,0,111,0.018849555921539,-0.001396263401595,0.0614355896702,9.25911204166667,0.155271958333333,-2.623278875,-1.055172,0.427262,1.33296,0.604234,0.026009,-0.795651,0.034132,0.000232,-0.002271,-0.001565,-0.001558,0.024606,0.080515,-0.015402,0.083482,0.036482,1
1.41339488465576E+018,279.130396668251,False,7.309338,101.61797706117,85.306810950437,1.1912059064101,4.29347728972739,125.004668959248,11.1805486877545,0,111,0.010471975511966,0.027227136331112,0.076096355386953,9.62686141666667,-0.065377666666667,-2.93382279166667,-1.0552,0.427294,1.332934,0.604261,0.025965,-0.795629,0.034173,0.001288,0.000519,0.001192,-0.001558,0.024606,0.080515,-0.015402,0.083482,0.036483,1
1.41339488470576E+018,278.65445855968,False,7.3091984,101.721426196809,85.288532085905,1.19267413459938,4.57672543356605,128.307092344642,11.3272720610323,0,111,0.031415926535898,0.027925268031909,0.109606677025244,9.10384008333333,0.073549875,-2.525212375,-1.055148,0.42732,1.332977,0.604272,0.026046,-0.795623,0.034063,0.001763,-0.000349,0.000497,-0.001558,0.024606,0.080515,-0.015402,0.083482,0.036484,1
1.41339488475576E+018,278.78549145884,False,7.309868,101.511123116135,85.2906729693124,1.19017847534933,4.45128269060284,120.639035795661,10.9835802812954,0,111,-0.010471975511966,0.011868238913562,0.071209433481369,9.046634625,-0.702809916666667,-2.40262925,-1.055179,0.427382,1.332949,0.604261,0.026023,-0.795636,0.033989,0.001287,0.001967,-0.000211,-0.001558,0.024606,0.080515,-0.015402,0.083481,0.036485,1
1.41339488480576E+018,278.015415808219,False,7.307416,101.719561724291,85.3358207135797,1.19199136861531,4.33421223958333,118.922825308207,10.905174244743,0,111,-0.037699111843078,0.028623399732707,0.068416906678178,9.70041129166667,0.065377666666667,-2.745862,-1.055175,0.427337,1.333035,0.604271,0.026067,-0.795617,0.034224,0.002293,0.003474,0.00218,-0.001558,0.024606,0.080515,-0.015402,0.083481,0.036486,1
1.41339488485576E+018,277.623047357331,False,7.309962,101.611059397163,85.3202544966871,1.19093713440703,4.33635981133644,118.89587416704,10.9039384704354,0,111,0.022340214425528,0.057944931166212,0.085172067497323,9.25911204166667,0.760015375,-2.672312125,-1.055139,0.427438,1.333035,0.604328,0.026091,-0.795581,0.034026,0.002827,-0.000357,0.001426,-0.001558,0.024606,0.080515,-0.015402,0.083481,0.036486,1
1.41339488490576E+018,277.647561865137,False,7.3110967,101.590727504433,85.315877280412,1.1907599235079,4.47496450437722,119.288473762713,10.9219262844387,0,111,0.002094395102393,-0.006981317007977,0.079587013890942,9.80665,-0.776359791666667,-2.99920045833333,-1.055178,0.427569,1.332993,0.604291,0.025895,-0.795611,0.034131,-0.001006,0.000605,-0.004157,-0.001558,0.024606,0.080515,-0.015401,0.08348,0.036487,1
1.41339488495576E+018,277.645943109549,False,7.3102913,101.734039782801,85.3155380072629,1.19244444985087,4.3963505305297,119.593978084073,10.9359031672776,0,111,0.003490658503989,0.039095375244673,0.091455252804503,9.242767625,0.106238708333333,-2.45983470833333,-1.055157,0.42748,1.332947,0.60445,0.026013,-0.795485,0.03416,0.002774,-2E-06,-0.000641,-0.001558,0.024606,0.080515,-0.015401,0.08348,0.036488,1
1.41339488500576E+018,277.307205784198,False,7.3104672,101.539951795213,85.2471950168588,1.19112367011175,4.42582644198803,118.439089367224,10.8829724509081,0,111,-0.018849555921539,0.032812189937493,0.070511301780571,9.52062270833333,-0.359577166666667,-2.745862,-1.055089,0.427506,1.332872,0.604444,0.025938,-0.795493,0.034134,0.002639,0.001811,-0.000254,-0.001558,0.024606,0.080515,-0.015401,0.08348,0.036489,1
1.41339488505576E+018,277.241007289761,False,7.3093987,101.277798093972,85.2656836459269,1.18779084109073,4.48638907358156,124.022658167161,11.1365460609276,0,111,0.020245819323134,0.00628318530718,0.087964594300514,9.38169516666667,0.057205458333333,-2.70500095833333,-1.055109,0.427432,1.332815,0.604418,0.025991,-0.795505,0.034282,0.000514,-0.003151,-0.000506,-0.001558,0.024606,0.080515,-0.015401,0.083479,0.03649,1
1.41339488510576E+018,279.075365504709,False,7.299243,102.674972296099,85.8694608010288,1.19570999210081,4.48975682901153,131.55195152934,11.4696099118209,0,111,-0.027925268031909,0.042586033748662,0.084473935796526,9.47976166666667,-0.204305208333333,-2.69682875,-1.05509,0.427473,1.332816,0.604399,0.025944,-0.795522,0.034263,0.002711,0.004598,0.001063,-0.001558,0.024606,0.080515,-0.015401,0.083479,0.036492,1
1.41339488515576E+018,280.571248741413,False,7.3003893,102.674351728723,85.8781614181795,1.19558162439873,4.26686734679743,120.606037750012,10.9820780251286,0,111,0.020245819323134,0.001396263401595,0.085172067497323,9.46341725,-0.400438208333333,-2.61510666666667,-1.055067,0.427454,1.332814,0.604516,0.025921,-0.795438,0.034163,0.000567,-0.002872,-0.00137,-0.001558,0.024606,0.080515,-0.0154,0.083478,0.036493,1
1.41339488520576E+018,280.259715641863,False,7.3005166,102.771714317376,85.9173026040463,1.19617016831876,4.21425296431738,111.93778977899,10.5800656793325,0,111,-0.020943951023932,0.013962634015955,0.087266462599717,9.54513933333333,0.261510666666667,-2.93382279166667,-1.055133,0.427373,1.332804,0.604369,0.026011,-0.795539,0.034348,0.000983,0.000819,0.000278,-0.001558,0.024606,0.080515,-0.0154,0.083478,0.036494,1
1.41339488525576E+018,279.546185688606,False,7.296885,102.574188275709,85.8593129059263,1.19467748813803,4.35035166638963,117.608169066217,10.8447300135235,0,111,-0.013962634015955,0.037699111843078,0.076794487087751,8.91587929166667,-0.555710166666667,-2.4516625,-1.055116,0.427442,1.332839,0.604482,0.025907,-0.795463,0.034197,0.003451,0.003389,0.001552,-0.001558,0.024606,0.080515,-0.0154,0.083478,0.036495,1
1.41339488530576E+018,279.920182125816,False,7.30099,102.678147163121,85.8825113631844,1.19556526158056,4.53550237560949,128.346128261426,11.3289950243358,0,111,0.025132741228718,0.008377580409573,0.085172067497323,9.47158945833333,0.024516625,-2.672312125,-1.055082,0.427361,1.332853,0.604461,0.025975,-0.795473,0.034265,0.000911,-0.002814,-0.000729,-0.001558,0.024606,0.080515,-0.0154,0.083477,0.036496,1
1.41339488535576E+018,280.085471852659,False,7.3003144,102.762680075355,85.9009964294043,1.19629206117309,4.41046843833112,119.602369783215,10.9362868370949,0,111,-0.025132741228718,0.022340214425528,0.08307767239493,9.71675570833333,0.008172208333333,-2.93382279166667,-1.055079,0.427345,1.332892,0.604354,0.026043,-0.795546,0.034413,0.001485,0.001423,0.001448,-0.001558,0.024606,0.080515,-0.015399,0.083477,0.036497,1
1.41339488540576E+018,279.241915482939,False,7.3013883,102.723877992021,85.8476595870279,1.19658332546486,4.38434746924867,124.557578001955,11.1605366359309,0,111,-0.016755160819146,0.032114058236696,0.082379540694132,9.26728425,-0.261510666666667,-2.66413991666667,-1.055088,0.427374,1.332915,0.604511,0.025891,-0.795438,0.034258,0.001017,0.003326,0.001216,-0.001558,0.024606,0.080515,-0.015399,0.083476,0.036498,1
1.41339488545576E+018,279.22304588583,False,7.2987833,102.605247118794,85.8782875256919,1.19477518794373,4.36229914671986,116.617677965878,10.7989665230464,0,111,0.022340214425528,0.004886921905584,0.087266462599717,9.36535075,-0.310543916666667,-2.60693445833333,-1.055064,0.427334,1.332912,0.604487,0.025919,-0.795454,0.03429,0.002713,-0.001386,-0.000719,-0.001558,0.024606,0.080515,-0.015399,0.083476,0.0365,1
1.41339488550576E+018,280.711095844002,False,7.296576,102.900989029255,85.9324748441632,1.1974633480051,4.52487550559619,124.734158662488,11.1684447736687,0,111,-0.004886921905584,0.024434609527921,0.077492618788548,9.55331154166667,0.204305208333333,-2.73768979166667,-1.05505,0.427284,1.332853,0.604336,0.025965,-0.79556,0.034476,0.002505,-0.000421,-0.001869,-0.001558,0.024606,0.080515,-0.015399,0.083475,0.036501,1
1.41339488555576E+018,277.440530757617,False,7.3078265,101.585183953901,85.2557838707164,1.19153422022307,4.33884381233378,116.395861640343,10.7886913775649,0,111,-0.018151424220741,0.026529004630314,0.071907565182166,9.55331154166667,-0.24516625,-2.80306745833333,-1.054959,0.427363,1.332859,0.604438,0.025991,-0.795488,0.034324,0.003233,0.004856,0.001256,-0.001558,0.024606,0.080515,-0.015398,0.083475,0.036502,1
1.41339488560576E+018,276.899380245682,False,7.3111544,101.561172983156,85.2236070348529,1.19170235239658,4.48943286652261,127.258884452382,11.2809079622335,0,111,0.002094395102393,0.023736477827123,0.088662726001312,9.25911204166667,-0.212477416666667,-2.63962329166667,-1.054909,0.427453,1.332864,0.604514,0.025948,-0.795434,0.034267,0.001839,0.003165,0.000427,-0.001558,0.024606,0.080514,-0.015398,0.083474,0.036503,1
1.41339488565576E+018,277.121520045123,False,7.308172,101.27615802305,85.2817839519359,1.187547367444,4.37834022467863,119.437272958088,10.9287361098202,0,111,0.009773843811168,0.012566370614359,0.077492618788548,9.47158945833333,-0.269682875,-2.672312125,-1.054871,0.427423,1.33284,0.604396,0.025902,-0.795517,0.034462,0.00153,-0.001885,-0.000937,-0.001558,0.024606,0.080514,-0.015398,0.083474,0.036505,1
1.41339488570576E+018,280.63737510274,False,7.3004584,102.929560062057,85.9637324081786,1.19736029577357,4.3009150944703,118.322775931063,10.8776273116458,0,111,-0.006981317007977,0.027227136331112,0.073303828583762,9.39803958333333,0.057205458333333,-2.6477955,-1.054887,0.427366,1.332835,0.604391,0.026025,-0.795518,0.034418,0.000487,-0.000672,-0.000255,-0.001558,0.024606,0.080514,-0.015398,0.083474,0.036506,1
1.41339488575576E+018,281.534565899885,False,7.297721,102.892012965426,85.9952235823717,1.19648520788912,4.502875838043,126.506579035369,11.2475143491959,0,111,-0.010471975511966,0.029321531433505,0.080285145591739,9.27545645833333,-0.114410916666667,-2.59876225,-1.054942,0.427353,1.332814,0.604427,0.02594,-0.795497,0.034346,-0.000381,0.001045,-0.000122,-0.001558,0.024606,0.080514,-0.015397,0.083473,0.036508,1
1.41339488580576E+018,280.198888282736,False,7.296579,102.907707225177,86.011830094582,1.19643666588673,4.42758892952128,125.385341942377,11.1975596422782,0,111,0.009075712110371,0.028623399732707,0.081681408993335,9.25093983333333,-0.106238708333333,-2.65596770833333,-1.055007,0.427336,1.332836,0.604432,0.0259,-0.795492,0.034414,0.001278,0.000653,0.000341,-0.001558,0.024606,0.080514,-0.015397,0.083472,0.036509,1
1.41339488585576E+018,279.040671948341,False,7.312093,101.629069703014,85.2681960724288,1.19187545162429,4.37810422207447,123.072601313599,11.0938091435538,0,111,0.004188790204786,0.027925268031909,0.077492618788548,9.69223908333333,-0.155271958333333,-2.79489525,-1.055098,0.427306,1.332812,0.604405,0.02601,-0.795508,0.03442,-0.000309,-4.2E-05,0.000844,-0.001558,0.024606,0.080514,-0.015397,0.083472,0.03651,1
